"samples","feature","material","env.package","metagenome_taxonomy","sample_name","project_name","investigation_type","sequence_type","continent","country","latitude","longitude","raw_biome","project_id","life_style","habitat","biosphere","ecosystem","PI_lastname","seq_meth"
"mgm4745740","piggery","pig manure","host-associated",NA,"SP4","Weaning pig gut microbiome","metagenome","WGS","asia","South Korea",37.3198333333333,127.122333333333,"intestine environment","mgp80424","host-associated","animal_manure","terrestrial","animal_host-associated","kim","illumina"
"mgm4745741","piggery","pig manure","host-associated",NA,"W3","Weaning pig gut microbiome","metagenome","WGS","asia","South Korea",37.3198333333333,127.122333333333,"intestine environment","mgp80424","host-associated","animal_manure","terrestrial","animal_host-associated","kim","illumina"
"mgm4745742","piggery","pig manure","host-associated",NA,"W4","Weaning pig gut microbiome","metagenome","WGS","asia","South Korea",37.3198333333333,127.122333333333,"intestine environment","mgp80424","host-associated","animal_manure","terrestrial","animal_host-associated","kim","illumina"
"mgm4745743","piggery","pig manure","host-associated",NA,"SP1","Weaning pig gut microbiome","metagenome","WGS","asia","South Korea",37.3198333333333,127.122333333333,"intestine environment","mgp80424","host-associated","animal_manure","terrestrial","animal_host-associated","kim","illumina"
"mgm4745744","piggery","pig manure","host-associated",NA,"W2","Weaning pig gut microbiome","metagenome","WGS","asia","South Korea",37.3198333333333,127.122333333333,"intestine environment","mgp80424","host-associated","animal_manure","terrestrial","animal_host-associated","kim","illumina"
"mgm4745745","piggery","pig manure","host-associated",NA,"W1","Weaning pig gut microbiome","metagenome","WGS","asia","South Korea",37.3198333333333,127.122333333333,"intestine environment","mgp80424","host-associated","animal_manure","terrestrial","animal_host-associated","kim","illumina"
"mgm4745746","piggery","pig manure","host-associated",NA,"SP3","Weaning pig gut microbiome","metagenome","WGS","asia","South Korea",37.3198333333333,127.122333333333,"intestine environment","mgp80424","host-associated","animal_manure","terrestrial","animal_host-associated","kim","illumina"
"mgm4745747","piggery","pig manure","host-associated",NA,"SP2","Weaning pig gut microbiome","metagenome","WGS","asia","South Korea",37.3198333333333,127.122333333333,"intestine environment","mgp80424","host-associated","animal_manure","terrestrial","animal_host-associated","kim","illumina"
