samples,feature,material,env.package,metagenome_taxonomy,sample_name,project_name,investigation_type,sequence_type,continent,country,latitude,longitude,raw_biome,project_id,life_style,habitat,biosphere,ecosystem,PI_lastname,seq_meth
mgm4775061,coral reef,environmental material,host-associated,NA,CFRL_R,Cinachyrella sp metagenome,metagenome,WGS,NA,United States of America,26.0112,-80.1495,Porifera,mgp83374,host-associated,sponge,marine,animal_host-associated,campbell,illumina
mgm4775062,coral reef,environmental material,host-associated,NA,CRL_R,Cinachyrella sp metagenome,metagenome,WGS,NA,United States of America,26.0112,-80.1495,Porifera,mgp83374,host-associated,sponge,marine,animal_host-associated,campbell,illumina
