samples,feature,material,env.package,metagenome_taxonomy,sample_name,project_name,investigation_type,sequence_type,continent,country,latitude,longitude,raw_biome,project_id,life_style,habitat,biosphere,ecosystem
mgm4441102,hydrothermal vent,hydrothermal vent,water,hydrothermal vent,Alvinella Pompejana Epibiont,Alvinella Pompejana Epibiont Metagenome,metagenome,WGS,na,NA,9.84,-104.28,hydrothermal vent,mgp4,host-associated,animal_skin,marine,animal_host-associated
mgm4441663,hydrothermal vent,hydrothermal vent,water,hydrothermal vent,Alvinella Pompejana Epibiont,Alvinella Pompejana Epibiont Metagenome,metagenome,WGS,na,NA,9.84,-104.28,hydrothermal vent,mgp4,host-associated,animal_skin,marine,animal_host-associated
mgm4448187,hydrothermal vent,hydrothermal vent,water,NA,HulkVentVirome,aquatic,metagenome,WGS,north_america,United States of America,47.95,-129.096,hydrothermal vent,mgp274,free-living,hydrothermal_vent,marine,saline_water
