"samples","biome","feature","material","env.package","metagenome_taxonomy","sample_name","project_name","investigation_type","sequence_type","continent","country","latitude","longitude","project_id"
"mgm4739968","dilution basin mediterranean sea biome","surface layer","coastal water","water",NA,"nador_lagoon_2","Metagenomes","metagenome","WGS","africa","Morocco",35.11,2.52,"mgp79744"
"mgm4739971","dilution basin mediterranean sea biome","surface layer","coastal water","water",NA,"nador_lagoon_1","Metagenomes","metagenome","WGS","africa","Morocco",35.11,2.52,"mgp79744"
"mgm4742213","dilution basin mediterranean sea biome","surface layer","coastal water","water",NA,"OSD24","OSD_Morocco_lagoon","metagenome","WGS","africa","Morocco",35.11,2.52,"mgp80120"
