"samples","biome","feature","material","env.package","metagenome_taxonomy","sample_name","project_name","investigation_type","sequence_type","continent","country","latitude","longitude","project_id"
"mgm4469452","marine black smoker biome","marine hydrothermal vent","sea water","water",NA,"NewVentVirome_dereplicated","HulkHydrothermalVent","metagenome","WGS","north america","Pacific Ocean",47.95,-129.0968333,"mgp7207"
"mgm4481541","marine black smoker biome","marine hydrothermal vent","sea water","water",NA,"HulkCellularMetagenome","HulkHydrothermalVent","metagenome","WGS","north america","Pacific Ocean",47.95,-129.0968333,"mgp7207"
