"samples","biome","feature","material","env.package","metagenome_taxonomy","sample_name","project_name","investigation_type","sequence_type","continent","country","latitude","longitude","project_id"
"mgm4496840","meadow soil","alpine soil","alpine soil","soil",NA,"ibp3_ESM","Alpine early/late snowmelt meadows","metagenome","WGS",NA,"French Republic",45.05,6.38,"mgp1402"
"mgm4496841","meadow soil","alpine soil","alpine soil","soil",NA,"ibp3_LSM","Alpine early/late snowmelt meadows","metagenome","WGS",NA,"French Republic",45.05,6.38,"mgp1402"
