"samples","biome","feature","material","env.package","metagenome_taxonomy","sample_name","project_name","investigation_type","sequence_type","continent","country","latitude","longitude","project_id"
"mgm4618083","tropical marine coral reef biome","marine benthic feature","oligotrophic water","water",NA,"wc1.2","Abrolhos_2014","metagenome","WGS",NA,"Brazil",-18.52,-38.6966666666667,"mgp12549"
"mgm4618084","tropical marine coral reef biome","marine benthic feature","oligotrophic water","water",NA,"wc2.2","Abrolhos_2014","metagenome","WGS",NA,"Brazil",-18.52,-38.6966666666667,"mgp12549"
"mgm4618085","tropical marine coral reef biome","marine benthic feature","oligotrophic water","water",NA,"zoo1.2","Abrolhos_2014","metagenome","WGS",NA,"Brazil",-18.52,-38.6966666666667,"mgp12549"
"mgm4618086","tropical marine coral reef biome","marine benthic feature","oligotrophic water","water",NA,"zoo2.1","Abrolhos_2014","metagenome","WGS",NA,"Brazil",-18.52,-38.6966666666667,"mgp12549"
"mgm4618445","tropical marine coral reef biome","marine benthic feature","oligotrophic water","water",NA,"WC2b","Abrolhos_2014","metagenome","WGS",NA,"Brazil",-18.52,-38.6966666666667,"mgp12549"
"mgm4618738","tropical marine coral reef biome","marine benthic feature","oligotrophic water","water",NA,"coral2.2","Abrolhos_2014","metagenome","WGS",NA,"Brazil",-18.52,-38.6966666666667,"mgp12549"
