"samples","biome","feature","material","env.package","metagenome_taxonomy","sample_name","project_name","investigation_type","sequence_type","continent","country","latitude","longitude","project_id"
"mgm4454153","biofilm","biofilm","biofilm","microbial mat|biofilm",NA,"pink berry consortia - Roche 454 FLX - ncbi SRA SRX332170","Project for: pink berry consortia metagenome - Roche 454 data","metagenome","WGS",NA,"United States of America",41.575836,-70.639233,"mgp650"
