"samples","biome","feature","material","env.package","metagenome_taxonomy","sample_name","project_name","investigation_type","sequence_type","continent","country","latitude","longitude","project_id"
"mgm4626208","Xeric basin biome","lake","microbial mat material","microbial mat|biofilm",NA,"scaffold.cov","Socompa metagenome","metagenome","WGS",NA,"Argentina",-24.536133,-68.21025,"mgp13192"
