"samples","biome","feature","material","env.package","metagenome_taxonomy","sample_name","project_name","investigation_type","sequence_type","continent","country","latitude","longitude","project_id"
"mgm4732621","anthropogenic environment","rhizosphere","soil","soil",NA,"All_qDNA1_2.filtered","Enriched_Iron_Ore_metagenome1","metagenome","WGS",NA,"Iran",35.743168,53.581696,"mgp21493"
"mgm4732622","anthropogenic environment","rhizosphere","soil","soil",NA,"All_qDNA1_1.filtered","Enriched_Iron_Ore_metagenome1","metagenome","WGS",NA,"Iran",35.743168,53.581696,"mgp21493"
"mgm4754246","anthropogenic environment","urban biome","sediment","sediment","metagenome","2015_Misc_AC_Wshd_Sweepings_01_S14_R","Antelope_Creek_Watershed_Metagenome","metagenome","WGS",NA,"USA",40.78095,-96.658531,"mgp80013"
"mgm4754247","anthropogenic environment","urban biome","sediment","sediment","metagenome","2015_Misc_AC_Wshd_Sweepings_02_S15_R","Antelope_Creek_Watershed_Metagenome","metagenome","WGS",NA,"USA",40.802584,-96.696676,"mgp80013"
"mgm4754248","anthropogenic environment","sewage plant","waste water","wastewater|sludge","metagenome","2015_Scat_Theresa_St_Sewage_01_S21_R","Antelope_Creek_Watershed_Metagenome","metagenome","WGS",NA,"USA",40.838482,-96.687679,"mgp80013"
"mgm4754406","anthropogenic environment","sewage plant","waste water","wastewater|sludge","metagenome","2015_Scat_Theresa_St_Sewage_02_S22_R","Antelope_Creek_Watershed_Metagenome","metagenome","WGS",NA,"USA",40.838482,-96.687679,"mgp80013"
"mgm4778843","anthropogenic environment","rhizosphere","soil","soil","mgm4778843.3","Flash_All_qDNA1.extendedFrags","Enriched_Iron_Ore_metagenome","metagenome","WGS",NA,"Iran",35.743168,53.581696,"mgp83855"
