"samples","biome","feature","material","env.package","metagenome_taxonomy","sample_name","project_name","investigation_type","sequence_type","continent","country","latitude","longitude","project_id"
"mgm4486661","marine subtidal rocky reef biome","archipelago","sea water","host-associated",NA,"AP_PE14_Mad","The influence of global climatic changes over the vitality of corals from St Peter and St Paul Archipelago","metagenome","WGS",NA,"Brazil",0.933333333333333,-29.3666666666667,"mgp3395"
"mgm4486662","marine subtidal rocky reef biome","archipelago","sea water","host-associated",NA,"AP_PE15_Mad-1","The influence of global climatic changes over the vitality of corals from St Peter and St Paul Archipelago","metagenome","WGS",NA,"Brazil",0.933333333333333,-29.3666666666667,"mgp3395"
"mgm4486663","marine subtidal rocky reef biome","archipelago","sea water","host-associated",NA,"AP_PE15_Mad-2","The influence of global climatic changes over the vitality of corals from St Peter and St Paul Archipelago","metagenome","WGS",NA,"Brazil",0.933333333333333,-29.3666666666667,"mgp3395"
"mgm4486664","marine subtidal rocky reef biome","archipelago","sea water","host-associated",NA,"AP_PE18_Mad","The influence of global climatic changes over the vitality of corals from St Peter and St Paul Archipelago","metagenome","WGS",NA,"Brazil",0.933333333333333,-29.3666666666667,"mgp3395"
"mgm4486665","marine subtidal rocky reef biome","archipelago","sea water","host-associated",NA,"AP_PE18_MadBle-1","The influence of global climatic changes over the vitality of corals from St Peter and St Paul Archipelago","metagenome","WGS",NA,"Brazil",0.933333333333333,-29.3666666666667,"mgp3395"
"mgm4486666","marine subtidal rocky reef biome","archipelago","sea water","host-associated",NA,"AP_PE18_MadBle-2","The influence of global climatic changes over the vitality of corals from St Peter and St Paul Archipelago","metagenome","WGS",NA,"Brazil",0.933333333333333,-29.3666666666667,"mgp3395"
"mgm4486667","marine subtidal rocky reef biome","archipelago","sea water","host-associated",NA,"AP_PE22_MadBle-1","The influence of global climatic changes over the vitality of corals from St Peter and St Paul Archipelago","metagenome","WGS",NA,"Brazil",0.933333333333333,-29.3666666666667,"mgp3395"
"mgm4486669","marine subtidal rocky reef biome","archipelago","sea water","host-associated",NA,"AP_PE22_Mad","The influence of global climatic changes over the vitality of corals from St Peter and St Paul Archipelago","metagenome","WGS",NA,"Brazil",0.933333333333333,-29.3666666666667,"mgp3395"
