"samples","biome","feature","material","env.package","metagenome_taxonomy","sample_name","project_name","investigation_type","sequence_type","continent","country","latitude","longitude","project_id"
"mgm4554763","Temperate grassland biome","Pasture","Soil","soil",NA,"C1_mergedAndTrimmedFwd","Flooding lab experiment","metagenome","WGS","europe","UK",51.04477,-2.111945,"mgp7792"
"mgm4554764","Temperate grassland biome","Pasture","Soil","soil",NA,"C2_mergedAndTrimmedFwd","Flooding lab experiment","metagenome","WGS","europe","UK",51.04477,-2.111945,"mgp7792"
"mgm4554765","Temperate grassland biome","Pasture","Soil","soil",NA,"C5_mergedAndTrimmedFwd","Flooding lab experiment","metagenome","WGS","europe","UK",51.04477,-2.111945,"mgp7792"
"mgm4554766","Temperate grassland biome","Pasture","Soil","soil",NA,"S1_mergedAndTrimmedFwd","Flooding lab experiment","metagenome","WGS","europe","UK",51.04477,-2.111945,"mgp7792"
"mgm4554767","Temperate grassland biome","Pasture","Soil","soil",NA,"S2_mergedAndTrimmedFwd","Flooding lab experiment","metagenome","WGS","europe","UK",51.04477,-2.111945,"mgp7792"
"mgm4554768","Temperate grassland biome","Pasture","Soil","soil",NA,"S5_mergedAndTrimmedFwd","Flooding lab experiment","metagenome","WGS","europe","UK",51.04477,-2.111945,"mgp7792"
"mgm4554769","Temperate grassland biome","Pasture","Soil","soil",NA,"T1_mergedAndTrimmedFwd","Flooding lab experiment","metagenome","WGS","europe","UK",51.04477,-2.111945,"mgp7792"
"mgm4554770","Temperate grassland biome","Pasture","Soil","soil",NA,"T2_mergedAndTrimmedFwd","Flooding lab experiment","metagenome","WGS","europe","UK",51.04477,-2.111945,"mgp7792"
"mgm4554771","Temperate grassland biome","Pasture","Soil","soil",NA,"T5_mergedAndTrimmedFwd","Flooding lab experiment","metagenome","WGS","europe","UK",51.04477,-2.111945,"mgp7792"
