"samples","feature","material","env.package","metagenome_taxonomy","sample_name","project_name","investigation_type","sequence_type","continent","country","latitude","longitude","raw_biome","project_id","life_style","habitat","biosphere","ecosystem"
"mgm4709853","ocean current","water","water",NA,"PnB_0514_4S_mg_R2","Santa Barbara Channel metagenomes July 2016","metagenome","WGS",NA,"USA",34.2501,-119.9063,"neritic epipelagic zone biome","mgp19164","free-living","oceanic_seawater","marine","saline_water"
"mgm4709854","ocean current","water","water",NA,"PnB_0512_4_75_mg_R1","Santa Barbara Channel metagenomes July 2016","metagenome","WGS",NA,"USA",34.2501,-119.9063,"neritic epipelagic zone biome","mgp19164","free-living","oceanic_seawater","marine","saline_water"
"mgm4709855","ocean current","water","water",NA,"PnB_0212_4S_mg_R1","Santa Barbara Channel metagenomes July 2016","metagenome","WGS",NA,"USA",34.2501,-119.9063,"neritic epipelagic zone biome","mgp19164","free-living","oceanic_seawater","marine","saline_water"
"mgm4709856","ocean current","water","water",NA,"PnB_0512_4S_mg_R2","Santa Barbara Channel metagenomes July 2016","metagenome","WGS",NA,"USA",34.2501,-119.9063,"neritic epipelagic zone biome","mgp19164","free-living","oceanic_seawater","marine","saline_water"
"mgm4709857","ocean current","water","water",NA,"PnB_0312_4_75_mg_R2","Santa Barbara Channel metagenomes July 2016","metagenome","WGS",NA,"USA",34.2501,-119.9063,"neritic epipelagic zone biome","mgp19164","free-living","oceanic_seawater","marine","saline_water"
"mgm4709858","ocean current","water","water",NA,"PnB_1112_4S_mg_R2","Santa Barbara Channel metagenomes July 2016","metagenome","WGS",NA,"USA",34.2501,-119.9063,"neritic epipelagic zone biome","mgp19164","free-living","oceanic_seawater","marine","saline_water"
"mgm4709859","ocean current","water","water",NA,"PnB_0612_4S_mg_R2","Santa Barbara Channel metagenomes July 2016","metagenome","WGS",NA,"USA",34.2501,-119.9063,"neritic epipelagic zone biome","mgp19164","free-living","oceanic_seawater","marine","saline_water"
"mgm4709860","ocean current","water","water",NA,"PnB_0712_4S_mg_R1","Santa Barbara Channel metagenomes July 2016","metagenome","WGS",NA,"USA",34.2501,-119.9063,"neritic epipelagic zone biome","mgp19164","free-living","oceanic_seawater","marine","saline_water"
"mgm4709861","ocean current","water","water",NA,"PnB_1012_4S_mg_R2","Santa Barbara Channel metagenomes July 2016","metagenome","WGS",NA,"USA",34.2501,-119.9063,"neritic epipelagic zone biome","mgp19164","free-living","oceanic_seawater","marine","saline_water"
"mgm4709862","ocean current","water","water",NA,"PnB_0612_4S_mg_R1","Santa Barbara Channel metagenomes July 2016","metagenome","WGS",NA,"USA",34.2501,-119.9063,"neritic epipelagic zone biome","mgp19164","free-living","oceanic_seawater","marine","saline_water"
"mgm4739202","cold surface current","fresh animal manure","host-associated",NA,"Cop14","Copepod_META","metagenome","WGS",NA,"South Korea",37.367523,126.646296,"neritic epipelagic zone biome","mgp79614","host-associated","animal_manure","terrestrial","animal_host-associated"
"mgm4739203","cold surface current","fresh animal manure","host-associated",NA,"Cop12","Copepod_META","metagenome","WGS",NA,"South Korea",37.367523,126.646296,"neritic epipelagic zone biome","mgp79614","host-associated","animal_manure","terrestrial","animal_host-associated"
"mgm4739204","cold surface current","fresh animal manure","host-associated",NA,"Cop8","Copepod_META","metagenome","WGS",NA,"South Korea",37.367523,126.646296,"neritic epipelagic zone biome","mgp79614","host-associated","animal_manure","terrestrial","animal_host-associated"
