"samples","feature","material","env.package","metagenome_taxonomy","sample_name","project_name","investigation_type","sequence_type","continent","country","latitude","longitude","raw_biome","project_id","life_style","habitat","PI_lastname","seq_method","biosphere","ecosystem"
"mgm4767711","organic feature","feces","microbial mat|biofilm",NA,"output_reverse_paired.fq","Meta_Dou_test_Sam1","metagenome","WGS",NA,"USA",32,44,"biome","mgp82562","host-associated","animal_feces","pitta","illumina","terrestrial","animal_host-associated"
"mgm4767712","organic feature","feces","microbial mat|biofilm",NA,"output_forward_paired.fq","Meta_Dou_test_Sam1","metagenome","WGS",NA,"USA",32,44,"biome","mgp82562","host-associated","animal_feces","pitta","illumina","terrestrial","animal_host-associated"
"mgm4772356","microbial feature","pig manure","miscellaneous",NA,"X001","LI_CBNU","metagenome","WGS",NA,"South Korea",35,126,"biome","mgp83048","host-associated","animal_manure","moon","ion torrent","terrestrial","animal_host-associated"
