"samples","feature","material","env.package","metagenome_taxonomy","sample_name","project_name","investigation_type","sequence_type","continent","country","latitude","longitude","raw_biome","project_id","life_style","habitat","biosphere","ecosystem"
"mgm4729592","stream","biofilm material","microbial mat|biofilm",NA,"CunnFalls_biof_15","NCR Park biofilm metagenomes","metagenome","WGS","north america","USA",39.629695,-77.462659,"small river biome","mgp14051","free-living","stream_biofilm","freshwater","freshwater"
"mgm4729593","stream","biofilm material","microbial mat|biofilm",NA,"Gambrill_Aug_biof_15","NCR Park biofilm metagenomes","metagenome","WGS","north america","USA",39.367842,-77.388236,"small river biome","mgp14051","free-living","stream_biofilm","freshwater","freshwater"
"mgm4729594","stream","biofilm material","microbial mat|biofilm",NA,"BrBranch_biof_15","NCR Park biofilm metagenomes","metagenome","WGS","north america","USA",38.944929,-77.050302,"small river biome","mgp14051","free-living","stream_biofilm","freshwater","freshwater"
"mgm4729595","stream","biofilm material","microbial mat|biofilm",NA,"Fenwick_biof_15","NCR Park biofilm metagenomes","metagenome","WGS","north america","USA",38.984951,-77.041723,"small river biome","mgp14051","free-living","stream_biofilm","freshwater","freshwater"
"mgm4729596","stream","biofilm material","microbial mat|biofilm",NA,"CHOHBruns_biof_15","NCR Park biofilm metagenomes","metagenome","WGS","north america","USA",39.30627,-77.614312,"small river biome","mgp14051","free-living","stream_biofilm","freshwater","freshwater"
"mgm4729597","stream","biofilm material","microbial mat|biofilm",NA,"HAFE_biof_15","NCR Park biofilm metagenomes","metagenome","WGS","north america","USA",39.29577,-77.792231,"small river biome","mgp14051","free-living","stream_biofilm","freshwater","freshwater"
"mgm4729598","stream","biofilm material","microbial mat|biofilm",NA,"CATOBHC_biof_15","NCR Park biofilm metagenomes","metagenome","WGS","north america","USA",39.626218,-77.439928,"small river biome","mgp14051","free-living","stream_biofilm","freshwater","freshwater"
"mgm4729599","stream","biofilm material","microbial mat|biofilm",NA,"ANTI_Jun_biof_15","NCR Park biofilm metagenomes","metagenome","WGS","north america","USA",39.454971,-77.737793,"small river biome","mgp14051","free-living","stream_biofilm","freshwater","freshwater"
"mgm4730069","stream","biofilm material","microbial mat|biofilm",NA,"Manassas_YB_Aug_biof_15","NCR Park biofilm metagenomes","metagenome","WGS","north america","USA",38.817849,-77.510242,"small river biome","mgp14051","free-living","stream_biofilm","freshwater","freshwater"
"mgm4730070","stream","biofilm material","microbial mat|biofilm",NA,"Orenda_biof_15","NCR Park biofilm metagenomes","metagenome","WGS","north america","USA",38.562813,-77.357536,"small river biome","mgp14051","free-living","stream_biofilm","freshwater","freshwater"
"mgm4730071","stream","biofilm material","microbial mat|biofilm",NA,"Manassas_YB_Jun_biof_15","NCR Park biofilm metagenomes","metagenome","WGS","north america","USA",38.817849,-77.510242,"small river biome","mgp14051","free-living","stream_biofilm","freshwater","freshwater"
"mgm4730072","stream","biofilm material","microbial mat|biofilm",NA,"Gambrill_Jun_biof_15","NCR Park biofilm metagenomes","metagenome","WGS","north america","USA",39.367842,-77.388236,"small river biome","mgp14051","free-living","stream_biofilm","freshwater","freshwater"
"mgm4730294","stream","biofilm material","microbial mat|biofilm",NA,"CHOHWill_net_15","NCR Park biofilm metagenomes","metagenome","WGS","north america","USA",39.598832,-77.829211,"small river biome","mgp14051","free-living","stream_biofilm","freshwater","freshwater"
"mgm4730295","stream","biofilm material","microbial mat|biofilm",NA,"CHOHBruns_net_15","NCR Park biofilm metagenomes","metagenome","WGS","north america","USA",39.30627,-77.614312,"small river biome","mgp14051","free-living","stream_biofilm","freshwater","freshwater"
"mgm4730296","stream","biofilm material","microbial mat|biofilm",NA,"Gambrill_Jun_net_15","NCR Park biofilm metagenomes","metagenome","WGS","north america","USA",39.367842,-77.388236,"small river biome","mgp14051","free-living","stream_biofilm","freshwater","freshwater"
"mgm4730297","stream","biofilm material","microbial mat|biofilm",NA,"ANTI_Jun_net_15","NCR Park biofilm metagenomes","metagenome","WGS","north america","USA",39.454971,-77.737793,"small river biome","mgp14051","free-living","stream_biofilm","freshwater","freshwater"
"mgm4730298","stream","biofilm material","microbial mat|biofilm",NA,"CATOBHC_net_15","NCR Park biofilm metagenomes","metagenome","WGS","north america","USA",39.626218,-77.439928,"small river biome","mgp14051","free-living","stream_biofilm","freshwater","freshwater"
"mgm4730299","stream","biofilm material","microbial mat|biofilm",NA,"ANTI_Aug_net_15","NCR Park biofilm metagenomes","metagenome","WGS","north america","USA",39.454971,-77.737793,"small river biome","mgp14051","free-living","stream_biofilm","freshwater","freshwater"
"mgm4730302","stream","biofilm material","microbial mat|biofilm",NA,"BrBranch_net_15","NCR Park biofilm metagenomes","metagenome","WGS","north america","USA",38.944929,-77.050302,"small river biome","mgp14051","free-living","stream_biofilm","freshwater","freshwater"
"mgm4730303","stream","biofilm material","microbial mat|biofilm",NA,"Bush_Aug_net_15","NCR Park biofilm metagenomes","metagenome","WGS","north america","USA",39.369119,-77.3855,"small river biome","mgp14051","free-living","stream_biofilm","freshwater","freshwater"
"mgm4730304","stream","biofilm material","microbial mat|biofilm",NA,"CunnFalls_net_15","NCR Park biofilm metagenomes","metagenome","WGS","north america","USA",39.629695,-77.462659,"small river biome","mgp14051","free-living","stream_biofilm","freshwater","freshwater"
"mgm4730305","stream","biofilm material","microbial mat|biofilm",NA,"HAFE_net_15","NCR Park biofilm metagenomes","metagenome","WGS","north america","USA",39.29577,-77.792231,"small river biome","mgp14051","free-living","stream_biofilm","freshwater","freshwater"
"mgm4730306","stream","biofilm material","microbial mat|biofilm",NA,"CATOBHCTail_net_15","NCR Park biofilm metagenomes","metagenome","WGS","north america","USA",39.631216,-77.454625,"small river biome","mgp14051","free-living","stream_biofilm","freshwater","freshwater"
"mgm4730486","stream","biofilm material","microbial mat|biofilm",NA,"ManaYB_Aug_net_15","NCR Park biofilm metagenomes","metagenome","WGS","north america","USA",38.817849,-77.510242,"small river biome","mgp14051","free-living","stream_biofilm","freshwater","freshwater"
"mgm4730487","stream","biofilm material","microbial mat|biofilm",NA,"WOTRCR_Aug_net_15","NCR Park biofilm metagenomes","metagenome","WGS","north america","USA",38.941038,-77.269033,"small river biome","mgp14051","free-living","stream_biofilm","freshwater","freshwater"
"mgm4730488","stream","biofilm material","microbial mat|biofilm",NA,"WOCHCK_Aug_net_15","NCR Park biofilm metagenomes","metagenome","WGS","north america","USA",38.936701,-77.262437,"small river biome","mgp14051","free-living","stream_biofilm","freshwater","freshwater"
"mgm4730489","stream","biofilm material","microbial mat|biofilm",NA,"Turkey_net_15","NCR Park biofilm metagenomes","metagenome","WGS","north america","USA",38.963623,-77.157501,"small river biome","mgp14051","free-living","stream_biofilm","freshwater","freshwater"
"mgm4730490","stream","biofilm material","microbial mat|biofilm",NA,"ManaYB_Jun_net_15","NCR Park biofilm metagenomes","metagenome","WGS","north america","USA",38.817849,-77.510242,"small river biome","mgp14051","free-living","stream_biofilm","freshwater","freshwater"
"mgm4730491","stream","biofilm material","microbial mat|biofilm",NA,"WOTRCR_Jun_net_15","NCR Park biofilm metagenomes","metagenome","WGS","north america","USA",38.941038,-77.269033,"small river biome","mgp14051","free-living","stream_biofilm","freshwater","freshwater"
"mgm4730492","stream","biofilm material","microbial mat|biofilm",NA,"Oxon_net_15","NCR Park biofilm metagenomes","metagenome","WGS","north america","USA",38.810858,-77.009346,"small river biome","mgp14051","free-living","stream_biofilm","freshwater","freshwater"
"mgm4730493","stream","biofilm material","microbial mat|biofilm",NA,"Owens1_net_15","NCR Park biofilm metagenomes","metagenome","WGS","north america","USA",39.661676,-77.481384,"small river biome","mgp14051","free-living","stream_biofilm","freshwater","freshwater"
"mgm4730494","stream","biofilm material","microbial mat|biofilm",NA,"WOCHCK_Jun_net_15","NCR Park biofilm metagenomes","metagenome","WGS","north america","USA",38.936701,-77.262437,"small river biome","mgp14051","free-living","stream_biofilm","freshwater","freshwater"
"mgm4730495","stream","biofilm material","microbial mat|biofilm",NA,"Owens2_net_15","NCR Park biofilm metagenomes","metagenome","WGS","north america","USA",39.672006,-77.454977,"small river biome","mgp14051","free-living","stream_biofilm","freshwater","freshwater"
"mgm4730496","stream","biofilm material","microbial mat|biofilm",NA,"PRWTR_net_15","NCR Park biofilm metagenomes","metagenome","WGS","north america","USA",38.575744,-77.375646,"small river biome","mgp14051","free-living","stream_biofilm","freshwater","freshwater"
"mgm4753873","stream","stream sediment","water",NA,"AQ_DPC_2_2_sediment_2016","GRSM_2016_sediments","metagenome","WGS","north america","USA",35.515937,-83.424366,"small river biome","mgp81172","free-living","river_sediment","freshwater","sediment"
"mgm4753874","stream","stream sediment","water",NA,"AQ_EPLR_1_2_sediment_2016","GRSM_2016_sediments","metagenome","WGS","north america","USA",35.659897,-83.702135,"small river biome","mgp81172","free-living","river_sediment","freshwater","sediment"
"mgm4753875","stream","stream sediment","water",NA,"AQ_EPLR_2_3_sediment_2016","GRSM_2016_sediments","metagenome","WGS","north america","USA",35.649792,-83.563242,"small river biome","mgp81172","free-living","river_sediment","freshwater","sediment"
"mgm4753876","stream","stream sediment","water",NA,"F0171_1_sediment_2016","GRSM_2016_sediments","metagenome","WGS","north america","USA",35.555737,-83.998548,"small river biome","mgp81172","free-living","river_sediment","freshwater","sediment"
"mgm4753877","stream","stream sediment","water",NA,"F0174_3_sediment_2016","GRSM_2016_sediments","metagenome","WGS","north america","USA",35.591539,-83.853211,"small river biome","mgp81172","free-living","river_sediment","freshwater","sediment"
"mgm4753878","stream","stream sediment","water",NA,"F_0489_2_sediment_2016","GRSM_2016_sediments","metagenome","WGS","north america","USA",35.591685,-83.8555,"small river biome","mgp81172","free-living","river_sediment","freshwater","sediment"
"mgm4753879","stream","stream sediment","water",NA,"AQ_MPLP_2_1_sediment_2016","GRSM_2016_sediments","metagenome","WGS","north america","USA",35.688146,-83.396683,"small river biome","mgp81172","free-living","river_sediment","freshwater","sediment"
"mgm4753880","stream","stream sediment","water",NA,"F0173_2_sediment_2016","GRSM_2016_sediments","metagenome","WGS","north america","USA",35.590886,-83.853059,"small river biome","mgp81172","free-living","river_sediment","freshwater","sediment"
"mgm4753881","stream","stream sediment","water",NA,"AQ_HAZ_1_3_sediment_2016","GRSM_2016_sediments","metagenome","WGS","north america","USA",35.47422,-83.722369,"small river biome","mgp81172","free-living","river_sediment","freshwater","sediment"
"mgm4753882","stream","stream sediment","water",NA,"AQ_HAZ_2_3_sediment_2016","GRSM_2016_sediments","metagenome","WGS","north america","USA",35.500254,-83.680299,"small river biome","mgp81172","free-living","river_sediment","freshwater","sediment"
"mgm4753883","stream","stream sediment","water",NA,"F_0493_2_sediment_2016","GRSM_2016_sediments","metagenome","WGS","north america","USA",35.634585,-83.119499,"small river biome","mgp81172","free-living","river_sediment","freshwater","sediment"
"mgm4753884","stream","stream sediment","water",NA,"AQ_CAT_2_1_sediment_2016","GRSM_2016_sediments","metagenome","WGS","north america","USA",35.666872,-83.072723,"small river biome","mgp81172","free-living","river_sediment","freshwater","sediment"
"mgm4753886","stream","stream sediment","water",NA,"AQ_DPC_1_1_sediment_2016","GRSM_2016_sediments","metagenome","WGS","north america","USA",35.458325,-83.437919,"small river biome","mgp81172","free-living","river_sediment","freshwater","sediment"
"mgm4753887","stream","stream sediment","water",NA,"AQ_MPLP_1_1_sediment_2016","GRSM_2016_sediments","metagenome","WGS","north america","USA",35.738501,-83.416039,"small river biome","mgp81172","free-living","river_sediment","freshwater","sediment"
