"samples","feature","material","env.package","metagenome_taxonomy","sample_name","project_name","investigation_type","sequence_type","continent","country","latitude","longitude","raw_biome","project_id","life_style","habitat","PI_lastname","seq_method","biosphere","ecosystem"
"mgm4460449","hot spring","hot spring","microbial mat|biofilm",NA,"Diamond_fork_biofilm","Diamond Fork Biofilm2","metagenome","WGS","north_america","United States of America",40.69,-111.2,"hot spring","mgp185","free-living","hot_spring","udall","454","freshwater","freshwater"
