"samples","feature","material","env.package","metagenome_taxonomy","sample_name","project_name","investigation_type","sequence_type","continent","country","latitude","longitude","raw_biome","project_id","life_style","habitat","biosphere","ecosystem","PI_lastname","seq_meth"
"mgm4621362","ridge","soil","soil",NA,"E25-CoreProfile-46_PEReads","Walker Branch Watershed","metagenome","WGS","north america","USA",35.962945,-84.27895,"Temperate broadleaf and mixed forest biome","mgp12756","free-living","forest_soil","terrestrial","soil","schadt","illumina"
"mgm4621363","ridge","soil","soil",NA,"E25-CoreProfile-47_PEReads","Walker Branch Watershed","metagenome","WGS","north america","USA",35.962945,-84.27895,"Temperate broadleaf and mixed forest biome","mgp12756","free-living","forest_soil","terrestrial","soil","schadt","illumina"
"mgm4621364","ridge","soil","soil",NA,"E25-CoreProfile-48_PEReads","Walker Branch Watershed","metagenome","WGS","north america","USA",35.962945,-84.27895,"Temperate broadleaf and mixed forest biome","mgp12756","free-living","forest_soil","terrestrial","soil","schadt","illumina"
"mgm4621365","ridge","soil","soil",NA,"E25-CoreProfile-49_PEReads","Walker Branch Watershed","metagenome","WGS","north america","USA",35.962945,-84.27895,"Temperate broadleaf and mixed forest biome","mgp12756","free-living","forest_soil","terrestrial","soil","schadt","illumina"
"mgm4629274","biofilm","feces","miscellaneous",NA,"BY170","T174","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"Temperate broadleaf and mixed forest biome","mgp13384","host-associated","animal_feces","terrestrial","animal_host-associated","young","illumina"
"mgm4629275","biofilm","feces","miscellaneous",NA,"BY366","T174","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"Temperate broadleaf and mixed forest biome","mgp13384","host-associated","animal_feces","terrestrial","animal_host-associated","young","illumina"
"mgm4629276","biofilm","feces","miscellaneous",NA,"BY255","T174","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"Temperate broadleaf and mixed forest biome","mgp13384","host-associated","animal_feces","terrestrial","animal_host-associated","young","illumina"
"mgm4629278","biofilm","feces","miscellaneous",NA,"BY478","T174","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"Temperate broadleaf and mixed forest biome","mgp13384","host-associated","animal_feces","terrestrial","animal_host-associated","young","illumina"
"mgm4629279","biofilm","feces","miscellaneous",NA,"BY338","T174","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"Temperate broadleaf and mixed forest biome","mgp13384","host-associated","animal_feces","terrestrial","animal_host-associated","young","illumina"
"mgm4629280","biofilm","feces","miscellaneous",NA,"BY282","T174","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"Temperate broadleaf and mixed forest biome","mgp13384","host-associated","animal_feces","terrestrial","animal_host-associated","young","illumina"
"mgm4629281","biofilm","feces","miscellaneous",NA,"BY310","T174","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"Temperate broadleaf and mixed forest biome","mgp13384","host-associated","animal_feces","terrestrial","animal_host-associated","young","illumina"
"mgm4629282","biofilm","feces","miscellaneous",NA,"BY450","T174","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"Temperate broadleaf and mixed forest biome","mgp13384","host-associated","animal_feces","terrestrial","animal_host-associated","young","illumina"
"mgm4629283","biofilm","feces","miscellaneous",NA,"Emma_12","T174","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"Temperate broadleaf and mixed forest biome","mgp13384","host-associated","animal_feces","terrestrial","animal_host-associated","young","illumina"
"mgm4629284","biofilm","feces","miscellaneous",NA,"Katy_13","T174","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"Temperate broadleaf and mixed forest biome","mgp13384","host-associated","animal_feces","terrestrial","animal_host-associated","young","illumina"
"mgm4629285","biofilm","feces","miscellaneous",NA,"BY508","T174","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"Temperate broadleaf and mixed forest biome","mgp13384","host-associated","animal_feces","terrestrial","animal_host-associated","young","illumina"
"mgm4629286","biofilm","feces","miscellaneous",NA,"Smudge_11","T174","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"Temperate broadleaf and mixed forest biome","mgp13384","host-associated","animal_feces","terrestrial","animal_host-associated","young","illumina"
"mgm4629287","biofilm","feces","miscellaneous",NA,"BY395","T174","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"Temperate broadleaf and mixed forest biome","mgp13384","host-associated","animal_feces","terrestrial","animal_host-associated","young","illumina"
"mgm4629288","biofilm","feces","miscellaneous",NA,"BY142","T174","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"Temperate broadleaf and mixed forest biome","mgp13384","host-associated","animal_feces","terrestrial","animal_host-associated","young","illumina"
"mgm4629289","biofilm","feces","miscellaneous",NA,"BY536","T174","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"Temperate broadleaf and mixed forest biome","mgp13384","host-associated","animal_feces","terrestrial","animal_host-associated","young","illumina"
"mgm4629290","biofilm","feces","miscellaneous",NA,"BY422","T174","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"Temperate broadleaf and mixed forest biome","mgp13384","host-associated","animal_feces","terrestrial","animal_host-associated","young","illumina"
"mgm4629291","biofilm","feces","miscellaneous",NA,"BY226","T174","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"Temperate broadleaf and mixed forest biome","mgp13384","host-associated","animal_feces","terrestrial","animal_host-associated","young","illumina"
"mgm4629292","biofilm","feces","miscellaneous",NA,"Dula_14","T174","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"Temperate broadleaf and mixed forest biome","mgp13384","host-associated","animal_feces","terrestrial","animal_host-associated","young","illumina"
"mgm4629293","biofilm","feces","miscellaneous",NA,"BY114","T174","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"Temperate broadleaf and mixed forest biome","mgp13384","host-associated","animal_feces","terrestrial","animal_host-associated","young","illumina"
"mgm4675773","human-associated habitat","feces","human-gut",NA,"digt42","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human_feces","terrestrial","human_host-associated","darling","illumina"
"mgm4675774","human-associated habitat","feces","human-gut",NA,"digt30","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human_feces","terrestrial","human_host-associated","darling","illumina"
"mgm4675775","human-associated habitat","feces","human-gut",NA,"digt07","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human_feces","terrestrial","human_host-associated","darling","illumina"
"mgm4675776","human-associated habitat","feces","human-gut",NA,"digt43","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human_feces","terrestrial","human_host-associated","darling","illumina"
"mgm4675777","human-associated habitat","feces","human-gut",NA,"digt16","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human_feces","terrestrial","human_host-associated","darling","illumina"
"mgm4675778","human-associated habitat","feces","human-gut",NA,"digt40","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human_feces","terrestrial","human_host-associated","darling","illumina"
"mgm4675779","human-associated habitat","feces","human-gut",NA,"digt13","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human_feces","terrestrial","human_host-associated","darling","illumina"
"mgm4675780","human-associated habitat","feces","human-gut",NA,"digt09","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human_feces","terrestrial","human_host-associated","darling","illumina"
"mgm4675781","human-associated habitat","feces","human-gut",NA,"digt05","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human_feces","terrestrial","human_host-associated","darling","illumina"
"mgm4675782","human-associated habitat","feces","human-gut",NA,"digt14","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human_feces","terrestrial","human_host-associated","darling","illumina"
"mgm4675783","human-associated habitat","feces","human-gut",NA,"digt06","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human_feces","terrestrial","human_host-associated","darling","illumina"
"mgm4675784","human-associated habitat","feces","human-gut",NA,"digt17","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human_feces","terrestrial","human_host-associated","darling","illumina"
"mgm4675785","human-associated habitat","feces","human-gut",NA,"digt39","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human_feces","terrestrial","human_host-associated","darling","illumina"
"mgm4675786","human-associated habitat","feces","human-gut",NA,"digt32","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human_feces","terrestrial","human_host-associated","darling","illumina"
"mgm4675787","human-associated habitat","feces","human-gut",NA,"digt34","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human_feces","terrestrial","human_host-associated","darling","illumina"
"mgm4675788","human-associated habitat","feces","human-gut",NA,"digt02","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human_feces","terrestrial","human_host-associated","darling","illumina"
"mgm4675789","human-associated habitat","feces","human-gut",NA,"digt35","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human_feces","terrestrial","human_host-associated","darling","illumina"
"mgm4675790","human-associated habitat","feces","human-gut",NA,"digt03","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human_feces","terrestrial","human_host-associated","darling","illumina"
"mgm4675791","human-associated habitat","feces","human-gut",NA,"digt38","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human_feces","terrestrial","human_host-associated","darling","illumina"
"mgm4675792","human-associated habitat","feces","human-gut",NA,"digt12","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human_feces","terrestrial","human_host-associated","darling","illumina"
"mgm4675793","human-associated habitat","feces","human-gut",NA,"digt15","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human_feces","terrestrial","human_host-associated","darling","illumina"
"mgm4675794","human-associated habitat","feces","human-gut",NA,"digt25","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human_feces","terrestrial","human_host-associated","darling","illumina"
"mgm4675795","human-associated habitat","feces","human-gut",NA,"digt01","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human_feces","terrestrial","human_host-associated","darling","illumina"
"mgm4675796","human-associated habitat","feces","human-gut",NA,"digt41","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human_feces","terrestrial","human_host-associated","darling","illumina"
"mgm4675797","human-associated habitat","feces","human-gut",NA,"digt28","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human_feces","terrestrial","human_host-associated","darling","illumina"
"mgm4675798","human-associated habitat","feces","human-gut",NA,"digt33","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human_feces","terrestrial","human_host-associated","darling","illumina"
"mgm4675799","human-associated habitat","feces","human-gut",NA,"digt10","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human_feces","terrestrial","human_host-associated","darling","illumina"
"mgm4675800","human-associated habitat","feces","human-gut",NA,"digt22","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human_feces","terrestrial","human_host-associated","darling","illumina"
"mgm4675801","human-associated habitat","feces","human-gut",NA,"digt24","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human_feces","terrestrial","human_host-associated","darling","illumina"
"mgm4675802","human-associated habitat","feces","human-gut",NA,"digt27","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human_feces","terrestrial","human_host-associated","darling","illumina"
"mgm4675803","human-associated habitat","feces","human-gut",NA,"digt19","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human_feces","terrestrial","human_host-associated","darling","illumina"
"mgm4675804","human-associated habitat","feces","human-gut",NA,"digt29","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human_feces","terrestrial","human_host-associated","darling","illumina"
"mgm4675805","human-associated habitat","feces","human-gut",NA,"digt20","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human_feces","terrestrial","human_host-associated","darling","illumina"
"mgm4675806","human-associated habitat","feces","human-gut",NA,"digt08","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human_feces","terrestrial","human_host-associated","darling","illumina"
"mgm4675807","human-associated habitat","feces","human-gut",NA,"digt04","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human_feces","terrestrial","human_host-associated","darling","illumina"
"mgm4675808","human-associated habitat","feces","human-gut",NA,"digt11","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human_feces","terrestrial","human_host-associated","darling","illumina"
"mgm4675809","human-associated habitat","feces","human-gut",NA,"digt44","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human_feces","terrestrial","human_host-associated","darling","illumina"
"mgm4675810","human-associated habitat","feces","human-gut",NA,"digt23","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human_feces","terrestrial","human_host-associated","darling","illumina"
"mgm4675811","human-associated habitat","feces","human-gut",NA,"digt18","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human_feces","terrestrial","human_host-associated","darling","illumina"
"mgm4675812","human-associated habitat","feces","human-gut",NA,"digt21","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human_feces","terrestrial","human_host-associated","darling","illumina"
"mgm4675813","human-associated habitat","feces","human-gut",NA,"digt37","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human_feces","terrestrial","human_host-associated","darling","illumina"
"mgm4675814","human-associated habitat","feces","human-gut",NA,"digt36","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human_feces","terrestrial","human_host-associated","darling","illumina"
"mgm4675815","human-associated habitat","feces","human-gut",NA,"digt26","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human_feces","terrestrial","human_host-associated","darling","illumina"
"mgm4675816","human-associated habitat","feces","human-gut",NA,"digt31","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human_feces","terrestrial","human_host-associated","darling","illumina"
