samples,feature,material,env.package,metagenome_taxonomy,sample_name,project_name,investigation_type,sequence_type,continent,country,latitude,longitude,raw_biome,project_id,life_style,habitat,biosphere,ecosystem,PI_lastname,seq_meth
mgm4547279,terrestrial habitat,soil,soil,NA,10T.fastq,Soil_Wheat_Microbial_ConsortiaRUG,metagenome,WGS,europe,Netherlands,53.410222,6.5,forest biome,mgp7220,free-living,agricultural_soil,terrestrial,soil,jimenez,illumina
mgm4547280,terrestrial habitat,soil,soil,NA,10W.fastq,Soil_Wheat_Microbial_ConsortiaRUG,metagenome,WGS,europe,Netherlands,53.410222,6.5,forest biome,mgp7220,free-living,agricultural_soil,terrestrial,soil,jimenez,illumina
mgm4547281,terrestrial habitat,soil,soil,NA,1T.fastq,Soil_Wheat_Microbial_ConsortiaRUG,metagenome,WGS,europe,Netherlands,53.410222,6.5,forest biome,mgp7220,free-living,agricultural_soil,terrestrial,soil,jimenez,illumina
mgm4547282,terrestrial habitat,soil,soil,NA,1W.fastq,Soil_Wheat_Microbial_ConsortiaRUG,metagenome,WGS,europe,Netherlands,53.410222,6.5,forest biome,mgp7220,free-living,agricultural_soil,terrestrial,soil,jimenez,illumina
mgm4547283,terrestrial habitat,soil,soil,NA,3T.fastq,Soil_Wheat_Microbial_ConsortiaRUG,metagenome,WGS,europe,Netherlands,53.410222,6.5,forest biome,mgp7220,free-living,agricultural_soil,terrestrial,soil,jimenez,illumina
mgm4547284,terrestrial habitat,soil,soil,NA,3W.fastq,Soil_Wheat_Microbial_ConsortiaRUG,metagenome,WGS,europe,Netherlands,53.410222,6.5,forest biome,mgp7220,free-living,agricultural_soil,terrestrial,soil,jimenez,illumina
mgm4547285,terrestrial habitat,soil,soil,NA,FS1.fastq,Soil_Wheat_Microbial_ConsortiaRUG,metagenome,WGS,europe,Netherlands,53.410222,6.5,forest biome,mgp7220,free-living,agricultural_soil,terrestrial,soil,jimenez,illumina
