"samples","feature","material","env.package","metagenome_taxonomy","sample_name","project_name","investigation_type","sequence_type","continent","country","latitude","longitude","raw_biome","project_id","life_style","habitat","biosphere","ecosystem","PI_lastname","seq_meth"
"mgm4520031","saline marsh","intertidal sediment","sediment",NA,"R1_1_4_merged_remove","IGERT Reverse Ecology 2011-2013","metagenome","WGS","north america","USA",42.7017666666667,-70.8656166666667,"marine salt marsh biome","mgp2275","free-living","saline_marsh_sediment","marine","sediment","makrides","illumina"
"mgm4520032","saline marsh","intertidal sediment","sediment",NA,"R1_2_4_merged_remove","IGERT Reverse Ecology 2011-2013","metagenome","WGS","north america","USA",42.7017666666667,-70.8656166666667,"marine salt marsh biome","mgp2275","free-living","saline_marsh_sediment","marine","sediment","makrides","illumina"
"mgm4520033","saline marsh","intertidal sediment","sediment",NA,"R1_3_4_merged_remove","IGERT Reverse Ecology 2011-2013","metagenome","WGS","north america","USA",42.7017666666667,-70.8656166666667,"marine salt marsh biome","mgp2275","free-living","saline_marsh_sediment","marine","sediment","makrides","illumina"
"mgm4520034","saline marsh","intertidal sediment","sediment",NA,"R6_1_2_merged_remove","IGERT Reverse Ecology 2011-2013","metagenome","WGS","north america","USA",42.7252,-70.8549833333333,"marine salt marsh biome","mgp2275","free-living","saline_marsh_sediment","marine","sediment","makrides","illumina"
"mgm4520035","saline marsh","intertidal sediment","sediment",NA,"R6_2_1_merged_remove","IGERT Reverse Ecology 2011-2013","metagenome","WGS","north america","USA",42.7252,-70.8549833333333,"marine salt marsh biome","mgp2275","free-living","saline_marsh_sediment","marine","sediment","makrides","illumina"
"mgm4520036","saline marsh","intertidal sediment","sediment",NA,"R6_3_1_merged_remove","IGERT Reverse Ecology 2011-2013","metagenome","WGS","north america","USA",42.7252,-70.8549833333333,"marine salt marsh biome","mgp2275","free-living","saline_marsh_sediment","marine","sediment","makrides","illumina"
"mgm4561562","landlocked sea","saline lake sediment","sediment",NA,"GY_complete","DSDDP","metagenome","WGS","asia","Israel",31.50805,35.471,"marine salt marsh biome","mgp6811","free-living","saline_marsh_sediment","marine","sediment","thomas","ion torrent"
"mgm4561566","landlocked sea","saline lake sediment","sediment",NA,"AD_complete","DSDDP","metagenome","WGS","asia","Israel",31.50805,35.471,"marine salt marsh biome","mgp6811","free-living","saline_marsh_sediment","marine","sediment","thomas","ion torrent"
"mgm4723588","tidal mudflat","sediment","sediment",NA,"HB6_10BF","Salt Marsh Inundation Effects","metagenome","WGS","north america","USA",33.634598,-117.96133,"marine salt marsh biome","mgp20576","free-living","saline_marsh_sediment","marine","sediment","berlemont","illumina"
"mgm4723589","tidal mudflat","sediment","sediment",NA,"HB0_15AF","Salt Marsh Inundation Effects","metagenome","WGS","north america","USA",33.634606,-117.96136,"marine salt marsh biome","mgp20576","free-living","saline_marsh_sediment","marine","sediment","berlemont","illumina"
"mgm4723590","tidal mudflat","sediment","sediment",NA,"HB6_16AF","Salt Marsh Inundation Effects","metagenome","WGS","north america","USA",33.634611,-117.96136,"marine salt marsh biome","mgp20576","free-living","saline_marsh_sediment","marine","sediment","berlemont","illumina"
"mgm4723591","tidal mudflat","sediment","sediment",NA,"HB6_15AF","Salt Marsh Inundation Effects","metagenome","WGS","north america","USA",33.634606,-117.96136,"marine salt marsh biome","mgp20576","free-living","saline_marsh_sediment","marine","sediment","berlemont","illumina"
"mgm4723592","tidal mudflat","sediment","sediment",NA,"HB6_4AF","Salt Marsh Inundation Effects","metagenome","WGS","north america","USA",33.63458,-117.96131,"marine salt marsh biome","mgp20576","free-living","saline_marsh_sediment","marine","sediment","berlemont","illumina"
"mgm4723593","tidal mudflat","sediment","sediment",NA,"HB0_12BF","Salt Marsh Inundation Effects","metagenome","WGS","north america","USA",33.634603,-117.96134,"marine salt marsh biome","mgp20576","free-living","saline_marsh_sediment","marine","sediment","berlemont","illumina"
"mgm4723594","tidal mudflat","sediment","sediment",NA,"HB6_12BF","Salt Marsh Inundation Effects","metagenome","WGS","north america","USA",33.634603,-117.96134,"marine salt marsh biome","mgp20576","free-living","saline_marsh_sediment","marine","sediment","berlemont","illumina"
"mgm4723595","tidal mudflat","sediment","sediment",NA,"HB6_13AF","Salt Marsh Inundation Effects","metagenome","WGS","north america","USA",33.6346,-117.96135,"marine salt marsh biome","mgp20576","free-living","saline_marsh_sediment","marine","sediment","berlemont","illumina"
"mgm4723596","tidal mudflat","sediment","sediment",NA,"HB0_1BF","Salt Marsh Inundation Effects","metagenome","WGS","north america","USA",33.634568,-117.96131,"marine salt marsh biome","mgp20576","free-living","saline_marsh_sediment","marine","sediment","berlemont","illumina"
"mgm4723597","tidal mudflat","sediment","sediment",NA,"HB6_15BF","Salt Marsh Inundation Effects","metagenome","WGS","north america","USA",33.634606,-117.96136,"marine salt marsh biome","mgp20576","free-living","saline_marsh_sediment","marine","sediment","berlemont","illumina"
"mgm4723598","tidal mudflat","sediment","sediment",NA,"HB6_1AF","Salt Marsh Inundation Effects","metagenome","WGS","north america","USA",33.634568,-117.96131,"marine salt marsh biome","mgp20576","free-living","saline_marsh_sediment","marine","sediment","berlemont","illumina"
"mgm4723599","tidal mudflat","sediment","sediment",NA,"HB6_6AF","Salt Marsh Inundation Effects","metagenome","WGS","north america","USA",33.634586,-117.96132,"marine salt marsh biome","mgp20576","free-living","saline_marsh_sediment","marine","sediment","berlemont","illumina"
"mgm4723600","tidal mudflat","sediment","sediment",NA,"HB6_1BF","Salt Marsh Inundation Effects","metagenome","WGS","north america","USA",33.634568,-117.96131,"marine salt marsh biome","mgp20576","free-living","saline_marsh_sediment","marine","sediment","berlemont","illumina"
"mgm4723601","tidal mudflat","sediment","sediment",NA,"HB6_7BF","Salt Marsh Inundation Effects","metagenome","WGS","north america","USA",33.634584,-117.96132,"marine salt marsh biome","mgp20576","free-living","saline_marsh_sediment","marine","sediment","berlemont","illumina"
"mgm4723602","tidal mudflat","sediment","sediment",NA,"HB6_10AF","Salt Marsh Inundation Effects","metagenome","WGS","north america","USA",33.634598,-117.96133,"marine salt marsh biome","mgp20576","free-living","saline_marsh_sediment","marine","sediment","berlemont","illumina"
"mgm4723603","tidal mudflat","sediment","sediment",NA,"HB6_2BF","Salt Marsh Inundation Effects","metagenome","WGS","north america","USA",33.634575,-117.96131,"marine salt marsh biome","mgp20576","free-living","saline_marsh_sediment","marine","sediment","berlemont","illumina"
"mgm4723604","tidal mudflat","sediment","sediment",NA,"HB6_9AF","Salt Marsh Inundation Effects","metagenome","WGS","north america","USA",33.634592,-117.96133,"marine salt marsh biome","mgp20576","free-living","saline_marsh_sediment","marine","sediment","berlemont","illumina"
"mgm4723605","tidal mudflat","sediment","sediment",NA,"HB6_11AF","Salt Marsh Inundation Effects","metagenome","WGS","north america","USA",33.634595,-117.96134,"marine salt marsh biome","mgp20576","free-living","saline_marsh_sediment","marine","sediment","berlemont","illumina"
"mgm4723606","tidal mudflat","sediment","sediment",NA,"HB6_12AF","Salt Marsh Inundation Effects","metagenome","WGS","north america","USA",33.634603,-117.96133,"marine salt marsh biome","mgp20576","free-living","saline_marsh_sediment","marine","sediment","berlemont","illumina"
"mgm4723607","tidal mudflat","sediment","sediment",NA,"HB6_9BF","Salt Marsh Inundation Effects","metagenome","WGS","north america","USA",33.634592,-117.96133,"marine salt marsh biome","mgp20576","free-living","saline_marsh_sediment","marine","sediment","berlemont","illumina"
"mgm4723608","tidal mudflat","sediment","sediment",NA,"HB6_8AF","Salt Marsh Inundation Effects","metagenome","WGS","north america","USA",33.63459,-117.96133,"marine salt marsh biome","mgp20576","free-living","saline_marsh_sediment","marine","sediment","berlemont","illumina"
"mgm4723609","tidal mudflat","sediment","sediment",NA,"HB6_14AF","Salt Marsh Inundation Effects","metagenome","WGS","north america","USA",33.634608,-117.96135,"marine salt marsh biome","mgp20576","free-living","saline_marsh_sediment","marine","sediment","berlemont","illumina"
"mgm4723610","tidal mudflat","sediment","sediment",NA,"HB0_4AF","Salt Marsh Inundation Effects","metagenome","WGS","north america","USA",33.63458,-117.96131,"marine salt marsh biome","mgp20576","free-living","saline_marsh_sediment","marine","sediment","berlemont","illumina"
"mgm4723611","tidal mudflat","sediment","sediment",NA,"HB6_2AF","Salt Marsh Inundation Effects","metagenome","WGS","north america","USA",33.634575,-117.96131,"marine salt marsh biome","mgp20576","free-living","saline_marsh_sediment","marine","sediment","berlemont","illumina"
"mgm4723612","tidal mudflat","sediment","sediment",NA,"HB0_8BF","Salt Marsh Inundation Effects","metagenome","WGS","north america","USA",33.63459,-117.96133,"marine salt marsh biome","mgp20576","free-living","saline_marsh_sediment","marine","sediment","berlemont","illumina"
"mgm4723613","tidal mudflat","sediment","sediment",NA,"HB6_16BF","Salt Marsh Inundation Effects","metagenome","WGS","north america","USA",33.634611,-117.96136,"marine salt marsh biome","mgp20576","free-living","saline_marsh_sediment","marine","sediment","berlemont","illumina"
"mgm4723614","tidal mudflat","sediment","sediment",NA,"HB6_6BF","Salt Marsh Inundation Effects","metagenome","WGS","north america","USA",33.634586,-117.96132,"marine salt marsh biome","mgp20576","free-living","saline_marsh_sediment","marine","sediment","berlemont","illumina"
"mgm4723615","tidal mudflat","sediment","sediment",NA,"HB6_4BF","Salt Marsh Inundation Effects","metagenome","WGS","north america","USA",33.63458,-117.96131,"marine salt marsh biome","mgp20576","free-living","saline_marsh_sediment","marine","sediment","berlemont","illumina"
"mgm4723616","tidal mudflat","sediment","sediment",NA,"HB6_11BF","Salt Marsh Inundation Effects","metagenome","WGS","north america","USA",33.634595,-117.96134,"marine salt marsh biome","mgp20576","free-living","saline_marsh_sediment","marine","sediment","berlemont","illumina"
"mgm4723617","tidal mudflat","sediment","sediment",NA,"HB0_2AF","Salt Marsh Inundation Effects","metagenome","WGS","north america","USA",33.634575,-117.96131,"marine salt marsh biome","mgp20576","free-living","saline_marsh_sediment","marine","sediment","berlemont","illumina"
"mgm4723618","tidal mudflat","sediment","sediment",NA,"HB0_7AF","Salt Marsh Inundation Effects","metagenome","WGS","north america","USA",33.634584,-117.96132,"marine salt marsh biome","mgp20576","free-living","saline_marsh_sediment","marine","sediment","berlemont","illumina"
"mgm4723619","tidal mudflat","sediment","sediment",NA,"HB6_7AF","Salt Marsh Inundation Effects","metagenome","WGS","north america","USA",33.634584,-117.96132,"marine salt marsh biome","mgp20576","free-living","saline_marsh_sediment","marine","sediment","berlemont","illumina"
"mgm4727021","sea shore","sediment","sediment",NA,"TH06_S76_L005","SouthernSaltMarshes","metagenome","WGS",NA,"United Kingdom",51.79675,0.921833,"marine salt marsh biome","mgp20934","free-living","saline_marsh_sediment","marine","sediment","helgason","illumina"
"mgm4727022","sea shore","sediment","sediment",NA,"TH23_S93_L005","SouthernSaltMarshes","metagenome","WGS",NA,"United Kingdom",51.787833,0.855517,"marine salt marsh biome","mgp20934","free-living","saline_marsh_sediment","marine","sediment","helgason","illumina"
"mgm4727023","sea shore","sediment","sediment",NA,"TH18_S88_L005","SouthernSaltMarshes","metagenome","WGS",NA,"United Kingdom",51.787833,0.855517,"marine salt marsh biome","mgp20934","free-living","saline_marsh_sediment","marine","sediment","helgason","illumina"
"mgm4727024","sea shore","sediment","sediment",NA,"TH29_S99_L005","SouthernSaltMarshes","metagenome","WGS",NA,"United Kingdom",51.83015,0.9503,"marine salt marsh biome","mgp20934","free-living","saline_marsh_sediment","marine","sediment","helgason","illumina"
"mgm4727025","sea shore","sediment","sediment",NA,"TH04_S74_L005","SouthernSaltMarshes","metagenome","WGS",NA,"United Kingdom",51.79675,0.921833,"marine salt marsh biome","mgp20934","free-living","saline_marsh_sediment","marine","sediment","helgason","illumina"
"mgm4727026","sea shore","sediment","sediment",NA,"TH14_S84_L005","SouthernSaltMarshes","metagenome","WGS",NA,"United Kingdom",51.7865,0.86085,"marine salt marsh biome","mgp20934","free-living","saline_marsh_sediment","marine","sediment","helgason","illumina"
"mgm4727027","sea shore","sediment","sediment",NA,"TH25_S95_L005","SouthernSaltMarshes","metagenome","WGS",NA,"United Kingdom",51.83015,0.9503,"marine salt marsh biome","mgp20934","free-living","saline_marsh_sediment","marine","sediment","helgason","illumina"
"mgm4727028","sea shore","sediment","sediment",NA,"TH17_S87_L005","SouthernSaltMarshes","metagenome","WGS",NA,"United Kingdom",51.787833,0.855517,"marine salt marsh biome","mgp20934","free-living","saline_marsh_sediment","marine","sediment","helgason","illumina"
"mgm4727029","sea shore","sediment","sediment",NA,"TH28_S98_L005","SouthernSaltMarshes","metagenome","WGS",NA,"United Kingdom",51.83015,0.9503,"marine salt marsh biome","mgp20934","free-living","saline_marsh_sediment","marine","sediment","helgason","illumina"
"mgm4727030","sea shore","sediment","sediment",NA,"TH10_S80_L005","SouthernSaltMarshes","metagenome","WGS",NA,"United Kingdom",51.79675,0.921833,"marine salt marsh biome","mgp20934","free-living","saline_marsh_sediment","marine","sediment","helgason","illumina"
"mgm4727031","sea shore","sediment","sediment",NA,"TH22_S92_L005","SouthernSaltMarshes","metagenome","WGS",NA,"United Kingdom",51.787833,0.855517,"marine salt marsh biome","mgp20934","free-living","saline_marsh_sediment","marine","sediment","helgason","illumina"
"mgm4727032","sea shore","sediment","sediment",NA,"TH36_S106_L005","SouthernSaltMarshes","metagenome","WGS",NA,"United Kingdom",51.797167,0.920967,"marine salt marsh biome","mgp20934","free-living","saline_marsh_sediment","marine","sediment","helgason","illumina"
"mgm4727033","sea shore","sediment","sediment",NA,"TH11_S81_L005","SouthernSaltMarshes","metagenome","WGS",NA,"United Kingdom",51.79675,0.921833,"marine salt marsh biome","mgp20934","free-living","saline_marsh_sediment","marine","sediment","helgason","illumina"
"mgm4727034","sea shore","sediment","sediment",NA,"TH27_S97_L005","SouthernSaltMarshes","metagenome","WGS",NA,"United Kingdom",51.831817,0.9687,"marine salt marsh biome","mgp20934","free-living","saline_marsh_sediment","marine","sediment","helgason","illumina"
"mgm4727035","sea shore","sediment","sediment",NA,"TH13_S83_L005","SouthernSaltMarshes","metagenome","WGS",NA,"United Kingdom",51.7865,0.86085,"marine salt marsh biome","mgp20934","free-living","saline_marsh_sediment","marine","sediment","helgason","illumina"
"mgm4727036","sea shore","sediment","sediment",NA,"TH26_S96_L005","SouthernSaltMarshes","metagenome","WGS",NA,"United Kingdom",51.831817,0.9687,"marine salt marsh biome","mgp20934","free-living","saline_marsh_sediment","marine","sediment","helgason","illumina"
"mgm4727037","sea shore","sediment","sediment",NA,"TH03_S73_L005","SouthernSaltMarshes","metagenome","WGS",NA,"United Kingdom",51.797167,0.920967,"marine salt marsh biome","mgp20934","free-living","saline_marsh_sediment","marine","sediment","helgason","illumina"
"mgm4727038","sea shore","sediment","sediment",NA,"TH20_S90_L005","SouthernSaltMarshes","metagenome","WGS",NA,"United Kingdom",51.7865,0.86085,"marine salt marsh biome","mgp20934","free-living","saline_marsh_sediment","marine","sediment","helgason","illumina"
"mgm4727039","sea shore","sediment","sediment",NA,"TH15_S85_L005","SouthernSaltMarshes","metagenome","WGS",NA,"United Kingdom",51.7865,0.86085,"marine salt marsh biome","mgp20934","free-living","saline_marsh_sediment","marine","sediment","helgason","illumina"
"mgm4727040","sea shore","sediment","sediment",NA,"TH07_S77_L005","SouthernSaltMarshes","metagenome","WGS",NA,"United Kingdom",51.797167,0.920967,"marine salt marsh biome","mgp20934","free-living","saline_marsh_sediment","marine","sediment","helgason","illumina"
"mgm4727041","sea shore","sediment","sediment",NA,"TH16_S86_L005","SouthernSaltMarshes","metagenome","WGS",NA,"United Kingdom",51.787833,0.855517,"marine salt marsh biome","mgp20934","free-living","saline_marsh_sediment","marine","sediment","helgason","illumina"
"mgm4727042","sea shore","sediment","sediment",NA,"TH21_S91_L005","SouthernSaltMarshes","metagenome","WGS",NA,"United Kingdom",51.7865,0.86085,"marine salt marsh biome","mgp20934","free-living","saline_marsh_sediment","marine","sediment","helgason","illumina"
"mgm4727043","sea shore","sediment","sediment",NA,"TH34_S104_L005","SouthernSaltMarshes","metagenome","WGS",NA,"United Kingdom",51.83015,0.9503,"marine salt marsh biome","mgp20934","free-living","saline_marsh_sediment","marine","sediment","helgason","illumina"
"mgm4727044","sea shore","sediment","sediment",NA,"TH19_S89_L005","SouthernSaltMarshes","metagenome","WGS",NA,"United Kingdom",51.7865,0.86085,"marine salt marsh biome","mgp20934","free-living","saline_marsh_sediment","marine","sediment","helgason","illumina"
"mgm4727045","sea shore","sediment","sediment",NA,"TH01_S71_L005","SouthernSaltMarshes","metagenome","WGS",NA,"United Kingdom",51.797167,0.920967,"marine salt marsh biome","mgp20934","free-living","saline_marsh_sediment","marine","sediment","helgason","illumina"
"mgm4727046","sea shore","sediment","sediment",NA,"TH37_S107_L005","SouthernSaltMarshes","metagenome","WGS",NA,"United Kingdom",51.79675,0.921833,"marine salt marsh biome","mgp20934","free-living","saline_marsh_sediment","marine","sediment","helgason","illumina"
"mgm4727047","sea shore","sediment","sediment",NA,"TH33_S103_L005","SouthernSaltMarshes","metagenome","WGS",NA,"United Kingdom",51.83015,0.9503,"marine salt marsh biome","mgp20934","free-living","saline_marsh_sediment","marine","sediment","helgason","illumina"
"mgm4727048","sea shore","sediment","sediment",NA,"TH09_S79_L005","SouthernSaltMarshes","metagenome","WGS",NA,"United Kingdom",51.797167,0.920967,"marine salt marsh biome","mgp20934","free-living","saline_marsh_sediment","marine","sediment","helgason","illumina"
"mgm4727049","sea shore","sediment","sediment",NA,"TH32_S102_L005","SouthernSaltMarshes","metagenome","WGS",NA,"United Kingdom",51.831817,0.9687,"marine salt marsh biome","mgp20934","free-living","saline_marsh_sediment","marine","sediment","helgason","illumina"
"mgm4727050","sea shore","sediment","sediment",NA,"TH05_S75_L005","SouthernSaltMarshes","metagenome","WGS",NA,"United Kingdom",51.79675,0.921833,"marine salt marsh biome","mgp20934","free-living","saline_marsh_sediment","marine","sediment","helgason","illumina"
"mgm4727051","sea shore","sediment","sediment",NA,"TH31_S101_L005","SouthernSaltMarshes","metagenome","WGS",NA,"United Kingdom",51.831817,0.9687,"marine salt marsh biome","mgp20934","free-living","saline_marsh_sediment","marine","sediment","helgason","illumina"
"mgm4727052","sea shore","sediment","sediment",NA,"TH12_S82_L005","SouthernSaltMarshes","metagenome","WGS",NA,"United Kingdom",51.79675,0.921833,"marine salt marsh biome","mgp20934","free-living","saline_marsh_sediment","marine","sediment","helgason","illumina"
"mgm4727053","sea shore","sediment","sediment",NA,"TH38_S108_L005","SouthernSaltMarshes","metagenome","WGS",NA,"United Kingdom",51.79675,0.921833,"marine salt marsh biome","mgp20934","free-living","saline_marsh_sediment","marine","sediment","helgason","illumina"
"mgm4727055","sea shore","sediment","sediment",NA,"TH24_S94_L005","SouthernSaltMarshes","metagenome","WGS",NA,"United Kingdom",51.787833,0.855517,"marine salt marsh biome","mgp20934","free-living","saline_marsh_sediment","marine","sediment","helgason","illumina"
"mgm4727056","sea shore","sediment","sediment",NA,"TH35_S105_L005","SouthernSaltMarshes","metagenome","WGS",NA,"United Kingdom",51.797167,0.920967,"marine salt marsh biome","mgp20934","free-living","saline_marsh_sediment","marine","sediment","helgason","illumina"
"mgm4727057","sea shore","sediment","sediment",NA,"TH30_S100_L005","SouthernSaltMarshes","metagenome","WGS",NA,"United Kingdom",51.831817,0.9687,"marine salt marsh biome","mgp20934","free-living","saline_marsh_sediment","marine","sediment","helgason","illumina"
"mgm4727058","sea shore","sediment","sediment",NA,"TH02_S72_L005","SouthernSaltMarshes","metagenome","WGS",NA,"United Kingdom",51.797167,0.920967,"marine salt marsh biome","mgp20934","free-living","saline_marsh_sediment","marine","sediment","helgason","illumina"
"mgm4740841","sea shore","sediment","sediment",NA,"TH01_contigs","SouthernSaltMarshes","metagenome","WGS",NA,"United Kingdom",51.797167,0.920967,"marine salt marsh biome","mgp20934","free-living","saline_marsh_sediment","marine","sediment","helgason","illumina"
"mgm4740846","sea shore","sediment","sediment",NA,"TH29_contigs_coverage","SouthernSaltMarshes","metagenome","WGS",NA,"United Kingdom",51.83015,0.9503,"marine salt marsh biome","mgp20934","free-living","saline_marsh_sediment","marine","sediment","helgason","illumina"
"mgm4740847","sea shore","sediment","sediment",NA,"TH14_contigs_coverage","SouthernSaltMarshes","metagenome","WGS",NA,"United Kingdom",51.7865,0.86085,"marine salt marsh biome","mgp20934","free-living","saline_marsh_sediment","marine","sediment","helgason","illumina"
"mgm4740848","sea shore","sediment","sediment",NA,"TH09_contigs_coverage","SouthernSaltMarshes","metagenome","WGS",NA,"United Kingdom",51.797167,0.920967,"marine salt marsh biome","mgp20934","free-living","saline_marsh_sediment","marine","sediment","helgason","illumina"
"mgm4740849","sea shore","sediment","sediment",NA,"TH30_contigs_coverage","SouthernSaltMarshes","metagenome","WGS",NA,"United Kingdom",51.831817,0.9687,"marine salt marsh biome","mgp20934","free-living","saline_marsh_sediment","marine","sediment","helgason","illumina"
"mgm4740851","sea shore","sediment","sediment",NA,"TH03_contigs_coverage","SouthernSaltMarshes","metagenome","WGS",NA,"United Kingdom",51.797167,0.920967,"marine salt marsh biome","mgp20934","free-living","saline_marsh_sediment","marine","sediment","helgason","illumina"
