"samples","feature","material","env.package","metagenome_taxonomy","sample_name","project_name","investigation_type","sequence_type","continent","country","latitude","longitude","raw_biome","project_id","life_style","habitat","biosphere","ecosystem"
"mgm4756050","intestine","feces","human-gut",NA,"83307_scaffolds","Gut Droplet Cultivation","metagenome","WGS","north america","United States of America",42.2808,-83.743,"Homo sapiens","mgp81456","host-associated","human-gut","terrestrial","human_host-associated"
"mgm4756214","intestine","feces","human-gut",NA,"83308norm_scaffolds","Gut Droplet Project S24","metagenome","WGS","north america","United States of America",42.2808,-83.743,"Homo sapiens","mgp81508","host-associated","human-gut","terrestrial","human_host-associated"
