"samples","feature","material","env.package","metagenome_taxonomy","sample_name","project_name","investigation_type","sequence_type","continent","country","latitude","longitude","raw_biome","project_id","life_style","habitat","biosphere","ecosystem"
"mgm4550606","Anaerobic sludge blanket reactor","sewage","wastewater|sludge",NA,"combinedAssembly_LAO_04/10_25/01","Systems Biology of Lipid-accumulating-organism-enriched Communities","metagenome","WGS","europe","Luxembourg",49.513414,6.017925,"Freshwater biome","mgp7593","free-living","sewage","freshwater","wastewater"
