"samples","feature","material","env.package","metagenome_taxonomy","sample_name","project_name","investigation_type","sequence_type","continent","country","latitude","longitude","raw_biome","project_id","life_style","habitat","biosphere","ecosystem","PI_lastname","seq_meth"
"mgm4750323","wastewater treatment plant","activated sludge","built environment",NA,"HSL5_Joined","ReactorHSL_Joined2","metagenome","WGS",NA,"Canada",43.4668,-80.51639,"culturing environment","mgp80867","free-living","reactor_sludge","freshwater","wastewater","neufeld","illumina"
"mgm4750324","wastewater treatment plant","activated sludge","built environment",NA,"HSL6_Joined","ReactorHSL_Joined2","metagenome","WGS",NA,"Canada",43.4668,-80.51639,"culturing environment","mgp80867","free-living","reactor_sludge","freshwater","wastewater","neufeld","illumina"
"mgm4750325","wastewater treatment plant","activated sludge","built environment",NA,"HSL27_Joined","ReactorHSL_Joined2","metagenome","WGS",NA,"Canada",43.4668,-80.51639,"culturing environment","mgp80867","free-living","reactor_sludge","freshwater","wastewater","neufeld","illumina"
"mgm4750326","wastewater treatment plant","activated sludge","built environment",NA,"HSL26_Joined","ReactorHSL_Joined2","metagenome","WGS",NA,"Canada",43.4668,-80.51639,"culturing environment","mgp80867","free-living","reactor_sludge","freshwater","wastewater","neufeld","illumina"
"mgm4779215","waste treatment plant","sewage","wastewater|sludge",NA,"SS_FREE","MB Virus Extract test","metagenome","WGS",NA,"United Kingdom",54.715,-1.613,"culturing environment","mgp83895","free-living","wastewater_treatment_plant","freshwater","wastewater","allen","illumina"
"mgm4779216","waste treatment plant","sewage","wastewater|sludge",NA,"AS_ETH","MB Virus Extract test","metagenome","WGS",NA,"United Kingdom",54.715,-1.613,"culturing environment","mgp83895","free-living","wastewater_treatment_plant","freshwater","wastewater","allen","illumina"
"mgm4779217","waste treatment plant","sewage","wastewater|sludge",NA,"EFF_FREE","MB Virus Extract test","metagenome","WGS",NA,"United Kingdom",54.715,-1.613,"culturing environment","mgp83895","free-living","wastewater_treatment_plant","freshwater","wastewater","allen","illumina"
"mgm4779218","waste treatment plant","sewage","wastewater|sludge",NA,"AS_TEMP","MB Virus Extract test","metagenome","WGS",NA,"United Kingdom",54.715,-1.613,"culturing environment","mgp83895","free-living","wastewater_treatment_plant","freshwater","wastewater","allen","illumina"
