"samples","feature","material","env.package","metagenome_taxonomy","sample_name","project_name","investigation_type","sequence_type","continent","country","latitude","longitude","raw_biome","project_id","life_style","habitat","biosphere","ecosystem"
"mgm4441570","marine habitat","marine habitat","water",NA,"GS000a Shotgun - Open Ocean - Sargasso Sea - Sargasso Station 11 - Bermuda","Global Ocean Sampling Expedition","metagenome","WGS","na","Bermuda",31.175,-64.324,"marine habitat","mgp27","free-living","oceanic_seawater","marine","saline_water"
"mgm4441571","marine habitat","marine habitat","water",NA,"GS000a Shotgun - Open Ocean - Sargasso Sea - Sargasso Station 13 - Bermuda","Global Ocean Sampling Expedition","metagenome","WGS","na","Bermuda",31.175,-64.324,"marine habitat","mgp27","free-living","oceanic_seawater","marine","saline_water"
"mgm4441573","marine habitat","marine habitat","water",NA,"GS000b Shotgun - Open Ocean - Sargasso Sea - Sargasso Station 13 - Bermuda","Global Ocean Sampling Expedition","metagenome","WGS","na","Bermuda",31.175,-64.324,"marine habitat","mgp27","free-living","oceanic_seawater","marine","saline_water"
"mgm4441574","marine habitat","marine habitat","water",NA,"GS000c Shotgun - Open Ocean - Sargasso Sea - Sargasso Stations 3 - Bermuda","Global Ocean Sampling Expedition","metagenome","WGS","na","Bermuda",32.1748,-64.01017,"marine habitat","mgp27","free-living","oceanic_seawater","marine","saline_water"
"mgm4441621","marine habitat","marine habitat","water",NA,"Arctic Canada","Ocean Viruses","metagenome","WGS","na",NA,70.6933,-136.4233,"marine habitat","mgp7","free-living","polar_seawater","marine","saline_water"
"mgm4441622","marine habitat","marine habitat","water",NA,"Arctic Chukchi","Ocean Viruses","metagenome","WGS","na",NA,73.16167,159.44667,"marine habitat","mgp7","free-living","polar_seawater","marine","saline_water"
"mgm4441623","marine habitat","marine habitat","water",NA,"Bay of British Columbia","Ocean Viruses","metagenome","WGS","na",NA,49.705,124.351667,"marine habitat","mgp7","free-living","oceanic_seawater","marine","saline_water"
"mgm4441624","marine habitat","marine habitat","water",NA,"Sargasso Sea","Ocean Viruses","metagenome","WGS","na",NA,32.1667,-64.5,"marine habitat","mgp7","free-living","oceanic_seawater","marine","saline_water"
"mgm4441627","marine habitat","marine habitat","water",NA,"Gulf of Mexico - Western","Ocean Viruses","metagenome","WGS","na",NA,26.205,-93.94167,"marine habitat","mgp7","free-living","coastal_seawater","marine","saline_water"
"mgm4443702","marine habitat","marine habitat","water",NA,"SRS000294","Marine Metagenome from Coastal Waters project at Plymouth Marine","metagenome","WGS","europe","Norway",60.27,5.22,"marine habitat","mgp18","free-living","coastal_seawater","marine","saline_water"
"mgm4443703","marine habitat","marine habitat","water",NA,"SRS000295","Marine Metagenome from Coastal Waters project at Plymouth Marine","metagenome","WGS","europe","Norway",60.27,5.22,"marine habitat","mgp18","free-living","coastal_seawater","marine","saline_water"
"mgm4443704","marine habitat","marine habitat","water",NA,"SRS000296","Marine Metagenome from Coastal Waters project at Plymouth Marine","metagenome","WGS","europe","Norway",60.27,64.47,"marine habitat","mgp18","free-living","coastal_seawater","marine","saline_water"
"mgm4443705","marine habitat","marine habitat","water",NA,"SRS000297","Marine Metagenome from Coastal Waters project at Plymouth Marine","metagenome","WGS","europe","Norway",60.27,-5.22,"marine habitat","mgp18","free-living","coastal_seawater","marine","saline_water"
"mgm4443706","marine habitat","marine habitat","water",NA,"SRS000299","Marine Metagenome from Coastal Waters project at Plymouth Marine","metagenome","WGS","europe","Norway",60.27,5.22,"marine habitat","mgp18","free-living","coastal_seawater","marine","saline_water"
"mgm4443707","marine habitat","marine habitat","water",NA,"SRS000298","Marine Metagenome from Coastal Waters project at Plymouth Marine","metagenome","WGS","europe","Norway",60.27,5.22,"marine habitat","mgp18","free-living","coastal_seawater","marine","saline_water"
"mgm4443708","marine habitat","marine habitat","water",NA,"SRS000300","Marine Metagenome from Coastal Waters project at Plymouth Marine","metagenome","WGS","europe","Norway",60.27,5.22,"marine habitat","mgp18","free-living","coastal_seawater","marine","saline_water"
"mgm4443709","marine habitat","marine habitat","water",NA,"SRS000301","Marine Metagenome from Coastal Waters project at Plymouth Marine","metagenome","WGS","north_america","Norway",60.27,5.22,"marine habitat","mgp18","free-living","coastal_seawater","marine","saline_water"
"mgm4443733","marine habitat","marine habitat","water",NA,"S_20154","Surface Water Marine Microbial Community Gene Expression","metagenome","WGS","na","United States of America",12.2836,-56.118,"marine habitat","mgp48","free-living","oceanic_seawater","marine","saline_water"
"mgm4443734","marine habitat","marine habitat","water",NA,"S_20162","Surface Water Marine Microbial Community Gene Expression","metagenome","WGS","na","United States of America",15.03833,-31.9567,"marine habitat","mgp48","free-living","oceanic_seawater","marine","saline_water"
"mgm4443765","marine habitat","marine habitat","water",NA,"SRS000536_1","Marine Synechococcus Metagenome","metagenome","WGS","north_america","United States of America",32.8664,-117.2522,"marine habitat","mgp35","free-living","oceanic_seawater","marine","saline_water"
