"samples","feature","material","env.package","metagenome_taxonomy","sample_name","project_name","investigation_type","sequence_type","continent","country","latitude","longitude","raw_biome","project_id","life_style","habitat","biosphere","ecosystem"
"mgm4614816","forest","forest soil","soil",NA,"A2_FF_May13_uncut","Gradient_Forest_Floor_May2013","metagenome","WGS","north america","USA",46.869575,-88.8922166666667,"Temperate broadleaf and mixed forest biome","mgp8732","free-living","forest_soil","terrestrial","soil"
"mgm4614817","forest","forest soil","soil",NA,"A3_FF_May13_uncut","Gradient_Forest_Floor_May2013","metagenome","WGS","north america","USA",46.8694333333333,-88.8934277777778,"Temperate broadleaf and mixed forest biome","mgp8732","free-living","forest_soil","terrestrial","soil"
"mgm4614818","forest","forest soil","soil",NA,"A4_FF_May13_uncut","Gradient_Forest_Floor_May2013","metagenome","WGS","north america","USA",46.8681611111111,-88.8923583333333,"Temperate broadleaf and mixed forest biome","mgp8732","free-living","forest_soil","terrestrial","soil"
"mgm4614819","forest","forest soil","soil",NA,"A5_FF_May13_uncut","Gradient_Forest_Floor_May2013","metagenome","WGS","north america","USA",46.8679583333333,-88.893975,"Temperate broadleaf and mixed forest biome","mgp8732","free-living","forest_soil","terrestrial","soil"
"mgm4614820","forest","forest soil","soil",NA,"A6_FF_May13_uncut","Gradient_Forest_Floor_May2013","metagenome","WGS","north america","USA",46.8686111111111,-88.89415,"Temperate broadleaf and mixed forest biome","mgp8732","free-living","forest_soil","terrestrial","soil"
"mgm4614821","forest","forest soil","soil",NA,"B1_FF_May13_uncut","Gradient_Forest_Floor_May2013","metagenome","WGS","north america","USA",45.5542666666667,-84.8655472222222,"Temperate broadleaf and mixed forest biome","mgp8732","free-living","forest_soil","terrestrial","soil"
"mgm4614822","forest","forest soil","soil",NA,"B2_FF_May13_uncut","Gradient_Forest_Floor_May2013","metagenome","WGS","north america","USA",45.5532091666667,-84.8647,"Temperate broadleaf and mixed forest biome","mgp8732","free-living","forest_soil","terrestrial","soil"
"mgm4614823","forest","forest soil","soil",NA,"B3_FF_May13_uncut","Gradient_Forest_Floor_May2013","metagenome","WGS","north america","USA",45.5524138888889,-84.8652027777778,"Temperate broadleaf and mixed forest biome","mgp8732","free-living","forest_soil","terrestrial","soil"
"mgm4614824","forest","forest soil","soil",NA,"B4_FF_May13_uncut","Gradient_Forest_Floor_May2013","metagenome","WGS","north america","USA",45.5526916666667,-84.863125,"Temperate broadleaf and mixed forest biome","mgp8732","free-living","forest_soil","terrestrial","soil"
"mgm4614825","forest","forest soil","soil",NA,"B5_FF_May13_uncut","Gradient_Forest_Floor_May2013","metagenome","WGS","north america","USA",45.5546944444444,-84.8660305555556,"Temperate broadleaf and mixed forest biome","mgp8732","free-living","forest_soil","terrestrial","soil"
"mgm4614826","forest","forest soil","soil",NA,"B6_FF_May13_uncut","Gradient_Forest_Floor_May2013","metagenome","WGS","north america","USA",45.5564861111111,-84.8674277777778,"Temperate broadleaf and mixed forest biome","mgp8732","free-living","forest_soil","terrestrial","soil"
"mgm4614827","forest","forest soil","soil",NA,"C1_FF_May13_uncut","Gradient_Forest_Floor_May2013","metagenome","WGS","north america","USA",44.3902027777778,-85.8441916666667,"Temperate broadleaf and mixed forest biome","mgp8732","free-living","forest_soil","terrestrial","soil"
"mgm4614828","forest","forest soil","soil",NA,"C2_FF_May13_uncut","Gradient_Forest_Floor_May2013","metagenome","WGS","north america","USA",44.3881972222222,-85.8347944444444,"Temperate broadleaf and mixed forest biome","mgp8732","free-living","forest_soil","terrestrial","soil"
"mgm4614829","forest","forest soil","soil",NA,"C3_FF_May13_uncut","Gradient_Forest_Floor_May2013","metagenome","WGS","north america","USA",44.3899472222222,-85.8441944444444,"Temperate broadleaf and mixed forest biome","mgp8732","free-living","forest_soil","terrestrial","soil"
"mgm4614830","forest","forest soil","soil",NA,"C4_FF_May13_uncut","Gradient_Forest_Floor_May2013","metagenome","WGS","north america","USA",44.3874277777778,-85.8365083333333,"Temperate broadleaf and mixed forest biome","mgp8732","free-living","forest_soil","terrestrial","soil"
"mgm4614831","forest","forest soil","soil",NA,"C5_FF_May13_uncut","Gradient_Forest_Floor_May2013","metagenome","WGS","north america","USA",44.388825,-85.8444083333333,"Temperate broadleaf and mixed forest biome","mgp8732","free-living","forest_soil","terrestrial","soil"
"mgm4614832","forest","forest soil","soil",NA,"C6_FF_May13_uncut","Gradient_Forest_Floor_May2013","metagenome","WGS","north america","USA",44.3893194444444,-85.8439638888889,"Temperate broadleaf and mixed forest biome","mgp8732","free-living","forest_soil","terrestrial","soil"
"mgm4614833","forest","forest soil","soil",NA,"D1_FF_May13_uncut","Gradient_Forest_Floor_May2013","metagenome","WGS","north america","USA",43.6691944444444,-86.1506916666667,"Temperate broadleaf and mixed forest biome","mgp8732","free-living","forest_soil","terrestrial","soil"
"mgm4614834","forest","forest soil","soil",NA,"D2_FF_May13_uncut","Gradient_Forest_Floor_May2013","metagenome","WGS","north america","USA",43.6709888888889,-86.1529027777778,"Temperate broadleaf and mixed forest biome","mgp8732","free-living","forest_soil","terrestrial","soil"
"mgm4614835","forest","forest soil","soil",NA,"D3_FF_May13_uncut","Gradient_Forest_Floor_May2013","metagenome","WGS","north america","USA",43.6714694444444,-86.1548611111111,"Temperate broadleaf and mixed forest biome","mgp8732","free-living","forest_soil","terrestrial","soil"
"mgm4614836","forest","forest soil","soil",NA,"D4_FF_May13_uncut","Gradient_Forest_Floor_May2013","metagenome","WGS","north america","USA",43.6716666666667,-86.1502194444444,"Temperate broadleaf and mixed forest biome","mgp8732","free-living","forest_soil","terrestrial","soil"
"mgm4614837","forest","forest soil","soil",NA,"D5_FF_May13_uncut","Gradient_Forest_Floor_May2013","metagenome","WGS","north america","USA",43.6707111111111,-86.1498361111111,"Temperate broadleaf and mixed forest biome","mgp8732","free-living","forest_soil","terrestrial","soil"
"mgm4621064","ridge","soil","soil",NA,"E25-Combined","Walker Branch Watershed","metagenome","WGS","north america","USA",35.962945,-84.27895,"Temperate broadleaf and mixed forest biome","mgp12756","free-living","forest_soil","terrestrial","soil"
"mgm4621065","ridge","soil","soil",NA,"E25-48","Walker Branch Watershed","metagenome","WGS","north america","USA",35.962945,-84.27895,"Temperate broadleaf and mixed forest biome","mgp12756","free-living","forest_soil","terrestrial","soil"
"mgm4621360","ridge","soil","soil",NA,"E25-CoreProfile-44_PEReads","Walker Branch Watershed","metagenome","WGS","north america","USA",35.962945,-84.27895,"Temperate broadleaf and mixed forest biome","mgp12756","free-living","forest_soil","terrestrial","soil"
"mgm4621361","ridge","soil","soil",NA,"E25-CoreProfile-45_PEReads","Walker Branch Watershed","metagenome","WGS","north america","USA",35.962945,-84.27895,"Temperate broadleaf and mixed forest biome","mgp12756","free-living","forest_soil","terrestrial","soil"
"mgm4621362","ridge","soil","soil",NA,"E25-CoreProfile-46_PEReads","Walker Branch Watershed","metagenome","WGS","north america","USA",35.962945,-84.27895,"Temperate broadleaf and mixed forest biome","mgp12756","free-living","forest_soil","terrestrial","soil"
"mgm4621363","ridge","soil","soil",NA,"E25-CoreProfile-47_PEReads","Walker Branch Watershed","metagenome","WGS","north america","USA",35.962945,-84.27895,"Temperate broadleaf and mixed forest biome","mgp12756","free-living","forest_soil","terrestrial","soil"
"mgm4621364","ridge","soil","soil",NA,"E25-CoreProfile-48_PEReads","Walker Branch Watershed","metagenome","WGS","north america","USA",35.962945,-84.27895,"Temperate broadleaf and mixed forest biome","mgp12756","free-living","forest_soil","terrestrial","soil"
"mgm4621365","ridge","soil","soil",NA,"E25-CoreProfile-49_PEReads","Walker Branch Watershed","metagenome","WGS","north america","USA",35.962945,-84.27895,"Temperate broadleaf and mixed forest biome","mgp12756","free-living","forest_soil","terrestrial","soil"
"mgm4629274","biofilm","feces","miscellaneous",NA,"BY170","T174","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"Temperate broadleaf and mixed forest biome","mgp13384","host-associated","animal_feces","terrestrial","animal_host-associated"
"mgm4629275","biofilm","feces","miscellaneous",NA,"BY366","T174","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"Temperate broadleaf and mixed forest biome","mgp13384","host-associated","animal_feces","terrestrial","animal_host-associated"
"mgm4629276","biofilm","feces","miscellaneous",NA,"BY255","T174","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"Temperate broadleaf and mixed forest biome","mgp13384","host-associated","animal_feces","terrestrial","animal_host-associated"
"mgm4629278","biofilm","feces","miscellaneous",NA,"BY478","T174","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"Temperate broadleaf and mixed forest biome","mgp13384","host-associated","animal_feces","terrestrial","animal_host-associated"
"mgm4629279","biofilm","feces","miscellaneous",NA,"BY338","T174","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"Temperate broadleaf and mixed forest biome","mgp13384","host-associated","animal_feces","terrestrial","animal_host-associated"
"mgm4629280","biofilm","feces","miscellaneous",NA,"BY282","T174","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"Temperate broadleaf and mixed forest biome","mgp13384","host-associated","animal_feces","terrestrial","animal_host-associated"
"mgm4629281","biofilm","feces","miscellaneous",NA,"BY310","T174","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"Temperate broadleaf and mixed forest biome","mgp13384","host-associated","animal_feces","terrestrial","animal_host-associated"
"mgm4629282","biofilm","feces","miscellaneous",NA,"BY450","T174","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"Temperate broadleaf and mixed forest biome","mgp13384","host-associated","animal_feces","terrestrial","animal_host-associated"
"mgm4629283","biofilm","feces","miscellaneous",NA,"Emma_12","T174","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"Temperate broadleaf and mixed forest biome","mgp13384","host-associated","animal_feces","terrestrial","animal_host-associated"
"mgm4629284","biofilm","feces","miscellaneous",NA,"Katy_13","T174","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"Temperate broadleaf and mixed forest biome","mgp13384","host-associated","animal_feces","terrestrial","animal_host-associated"
"mgm4629285","biofilm","feces","miscellaneous",NA,"BY508","T174","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"Temperate broadleaf and mixed forest biome","mgp13384","host-associated","animal_feces","terrestrial","animal_host-associated"
"mgm4629286","biofilm","feces","miscellaneous",NA,"Smudge_11","T174","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"Temperate broadleaf and mixed forest biome","mgp13384","host-associated","animal_feces","terrestrial","animal_host-associated"
"mgm4629287","biofilm","feces","miscellaneous",NA,"BY395","T174","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"Temperate broadleaf and mixed forest biome","mgp13384","host-associated","animal_feces","terrestrial","animal_host-associated"
"mgm4629288","biofilm","feces","miscellaneous",NA,"BY142","T174","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"Temperate broadleaf and mixed forest biome","mgp13384","host-associated","animal_feces","terrestrial","animal_host-associated"
"mgm4629289","biofilm","feces","miscellaneous",NA,"BY536","T174","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"Temperate broadleaf and mixed forest biome","mgp13384","host-associated","animal_feces","terrestrial","animal_host-associated"
"mgm4629290","biofilm","feces","miscellaneous",NA,"BY422","T174","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"Temperate broadleaf and mixed forest biome","mgp13384","host-associated","animal_feces","terrestrial","animal_host-associated"
"mgm4629291","biofilm","feces","miscellaneous",NA,"BY226","T174","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"Temperate broadleaf and mixed forest biome","mgp13384","host-associated","animal_feces","terrestrial","animal_host-associated"
"mgm4629292","biofilm","feces","miscellaneous",NA,"Dula_14","T174","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"Temperate broadleaf and mixed forest biome","mgp13384","host-associated","animal_feces","terrestrial","animal_host-associated"
"mgm4629293","biofilm","feces","miscellaneous",NA,"BY114","T174","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"Temperate broadleaf and mixed forest biome","mgp13384","host-associated","animal_feces","terrestrial","animal_host-associated"
"mgm4675678","biofilm","cheese product","microbial mat|biofilm",NA,"CSB734_CCGTCC.R","Survey_metagenomes_12012015","metagenome","WGS",NA,"USA",44.730584,-72.381575,"Temperate broadleaf and mixed forest biome","mgp16074","host-associated","cheese_associated_biofilm","terrestrial","animal_host-associated"
"mgm4675679","biofilm","cheese product","microbial mat|biofilm",NA,"CSB307_GCCAAT.R","Survey_metagenomes_12012015","metagenome","WGS",NA,"France",45.3333,3,"Temperate broadleaf and mixed forest biome","mgp16074","host-associated","cheese_associated_biofilm","terrestrial","animal_host-associated"
"mgm4675680","biofilm","cheese product","microbial mat|biofilm",NA,"CSB870_GTGGCC.R","Survey_metagenomes_12012015","metagenome","WGS",NA,"Spain",41,-1,"Temperate broadleaf and mixed forest biome","mgp16074","host-associated","cheese_associated_biofilm","terrestrial","animal_host-associated"
"mgm4675681","biofilm","cheese product","microbial mat|biofilm",NA,"CSB739_GTGAAA.R","Survey_metagenomes_12012015","metagenome","WGS",NA,"USA",41.7,-73.9167,"Temperate broadleaf and mixed forest biome","mgp16074","host-associated","cheese_associated_biofilm","terrestrial","animal_host-associated"
"mgm4675682","biofilm","cheese product","microbial mat|biofilm",NA,"CSB619_GGCTAC.R","Survey_metagenomes_12012015","metagenome","WGS",NA,"USA",42.7119,-73.2042,"Temperate broadleaf and mixed forest biome","mgp16074","host-associated","cheese_associated_biofilm","terrestrial","animal_host-associated"
"mgm4675683","biofilm","cheese product","microbial mat|biofilm",NA,"CSB341_CAGATC.R","Survey_metagenomes_12012015","metagenome","WGS",NA,"Spain",28.5718,-15.7659,"Temperate broadleaf and mixed forest biome","mgp16074","host-associated","cheese_associated_biofilm","terrestrial","animal_host-associated"
"mgm4675684","biofilm","cheese product","microbial mat|biofilm",NA,"CSB720_AGTCAA.R","Survey_metagenomes_12012015","metagenome","WGS",NA,"USA",42.6181,-76.7242,"Temperate broadleaf and mixed forest biome","mgp16074","host-associated","cheese_associated_biofilm","terrestrial","animal_host-associated"
"mgm4675685","biofilm","cheese product","microbial mat|biofilm",NA,"CSB387_ACTTGA.R","Survey_metagenomes_12012015","metagenome","WGS",NA,"United Kingdom",52.5,-1.8333,"Temperate broadleaf and mixed forest biome","mgp16074","host-associated","cheese_associated_biofilm","terrestrial","animal_host-associated"
"mgm4675687","biofilm","cheese product","microbial mat|biofilm",NA,"CSB737_GTCCGC.R","Survey_metagenomes_12012015","metagenome","WGS",NA,"USA",44.4911,-68.3192,"Temperate broadleaf and mixed forest biome","mgp16074","host-associated","cheese_associated_biofilm","terrestrial","animal_host-associated"
"mgm4675688","biofilm","cheese product","microbial mat|biofilm",NA,"CSB888_CGTACG.R","Survey_metagenomes_12012015","metagenome","WGS",NA,"Italy",40.5,16.5,"Temperate broadleaf and mixed forest biome","mgp16074","host-associated","cheese_associated_biofilm","terrestrial","animal_host-associated"
"mgm4675689","biofilm","cheese product","microbial mat|biofilm",NA,"CSB694_CTTGTA.R","Survey_metagenomes_12012015","metagenome","WGS",NA,"France",44.5833,0,"Temperate broadleaf and mixed forest biome","mgp16074","host-associated","cheese_associated_biofilm","terrestrial","animal_host-associated"
"mgm4675690","biofilm","cheese product","microbial mat|biofilm",NA,"CSB729_ATGTCA.R","Survey_metagenomes_12012015","metagenome","WGS",NA,"USA",42.1958,-73.3625,"Temperate broadleaf and mixed forest biome","mgp16074","host-associated","cheese_associated_biofilm","terrestrial","animal_host-associated"
"mgm4675691","biofilm","cheese product","microbial mat|biofilm",NA,"CSB962_ACTGAT.R","Survey_metagenomes_12012015","metagenome","WGS",NA,"USA",42.4358,-123.1719,"Temperate broadleaf and mixed forest biome","mgp16074","host-associated","cheese_associated_biofilm","terrestrial","animal_host-associated"
"mgm4675692","biofilm","cheese product","microbial mat|biofilm",NA,"CSB875_GTTTCG.R","Survey_metagenomes_12012015","metagenome","WGS",NA,"France",43.6045,1.444,"Temperate broadleaf and mixed forest biome","mgp16074","host-associated","cheese_associated_biofilm","terrestrial","animal_host-associated"
"mgm4675693","biofilm","cheese product","microbial mat|biofilm",NA,"CSB409_GATCAG.R","Survey_metagenomes_12012015","metagenome","WGS",NA,"France",44.77026,-9.01797,"Temperate broadleaf and mixed forest biome","mgp16074","host-associated","cheese_associated_biofilm","terrestrial","animal_host-associated"
"mgm4675694","biofilm","cheese product","microbial mat|biofilm",NA,"CSB600_TAGCTT.R","Survey_metagenomes_12012015","metagenome","WGS",NA,"USA",44.3921,-73.2572,"Temperate broadleaf and mixed forest biome","mgp16074","host-associated","cheese_associated_biofilm","terrestrial","animal_host-associated"
"mgm4675695","biofilm","cheese product","microbial mat|biofilm",NA,"CSB907_GAGTGG.R","Survey_metagenomes_12012015","metagenome","WGS",NA,"France",44.5833,0,"Temperate broadleaf and mixed forest biome","mgp16074","host-associated","cheese_associated_biofilm","terrestrial","animal_host-associated"
"mgm4675773","human-associated habitat","feces","human-gut",NA,"digt42","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human-gut","terrestrial","human_host-associated"
"mgm4675774","human-associated habitat","feces","human-gut",NA,"digt30","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human-gut","terrestrial","human_host-associated"
"mgm4675775","human-associated habitat","feces","human-gut",NA,"digt07","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human-gut","terrestrial","human_host-associated"
"mgm4675776","human-associated habitat","feces","human-gut",NA,"digt43","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human-gut","terrestrial","human_host-associated"
"mgm4675777","human-associated habitat","feces","human-gut",NA,"digt16","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human-gut","terrestrial","human_host-associated"
"mgm4675778","human-associated habitat","feces","human-gut",NA,"digt40","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human-gut","terrestrial","human_host-associated"
"mgm4675779","human-associated habitat","feces","human-gut",NA,"digt13","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human-gut","terrestrial","human_host-associated"
"mgm4675780","human-associated habitat","feces","human-gut",NA,"digt09","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human-gut","terrestrial","human_host-associated"
"mgm4675781","human-associated habitat","feces","human-gut",NA,"digt05","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human-gut","terrestrial","human_host-associated"
"mgm4675782","human-associated habitat","feces","human-gut",NA,"digt14","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human-gut","terrestrial","human_host-associated"
"mgm4675783","human-associated habitat","feces","human-gut",NA,"digt06","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human-gut","terrestrial","human_host-associated"
"mgm4675784","human-associated habitat","feces","human-gut",NA,"digt17","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human-gut","terrestrial","human_host-associated"
"mgm4675785","human-associated habitat","feces","human-gut",NA,"digt39","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human-gut","terrestrial","human_host-associated"
"mgm4675786","human-associated habitat","feces","human-gut",NA,"digt32","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human-gut","terrestrial","human_host-associated"
"mgm4675787","human-associated habitat","feces","human-gut",NA,"digt34","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human-gut","terrestrial","human_host-associated"
"mgm4675788","human-associated habitat","feces","human-gut",NA,"digt02","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human-gut","terrestrial","human_host-associated"
"mgm4675789","human-associated habitat","feces","human-gut",NA,"digt35","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human-gut","terrestrial","human_host-associated"
"mgm4675790","human-associated habitat","feces","human-gut",NA,"digt03","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human-gut","terrestrial","human_host-associated"
"mgm4675791","human-associated habitat","feces","human-gut",NA,"digt38","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human-gut","terrestrial","human_host-associated"
"mgm4675792","human-associated habitat","feces","human-gut",NA,"digt12","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human-gut","terrestrial","human_host-associated"
"mgm4675793","human-associated habitat","feces","human-gut",NA,"digt15","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human-gut","terrestrial","human_host-associated"
"mgm4675794","human-associated habitat","feces","human-gut",NA,"digt25","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human-gut","terrestrial","human_host-associated"
"mgm4675795","human-associated habitat","feces","human-gut",NA,"digt01","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human-gut","terrestrial","human_host-associated"
"mgm4675796","human-associated habitat","feces","human-gut",NA,"digt41","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human-gut","terrestrial","human_host-associated"
"mgm4675797","human-associated habitat","feces","human-gut",NA,"digt28","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human-gut","terrestrial","human_host-associated"
"mgm4675798","human-associated habitat","feces","human-gut",NA,"digt33","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human-gut","terrestrial","human_host-associated"
"mgm4675799","human-associated habitat","feces","human-gut",NA,"digt10","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human-gut","terrestrial","human_host-associated"
"mgm4675800","human-associated habitat","feces","human-gut",NA,"digt22","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human-gut","terrestrial","human_host-associated"
"mgm4675801","human-associated habitat","feces","human-gut",NA,"digt24","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human-gut","terrestrial","human_host-associated"
"mgm4675802","human-associated habitat","feces","human-gut",NA,"digt27","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human-gut","terrestrial","human_host-associated"
"mgm4675803","human-associated habitat","feces","human-gut",NA,"digt19","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human-gut","terrestrial","human_host-associated"
"mgm4675804","human-associated habitat","feces","human-gut",NA,"digt29","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human-gut","terrestrial","human_host-associated"
"mgm4675805","human-associated habitat","feces","human-gut",NA,"digt20","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human-gut","terrestrial","human_host-associated"
"mgm4675806","human-associated habitat","feces","human-gut",NA,"digt08","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human-gut","terrestrial","human_host-associated"
"mgm4675807","human-associated habitat","feces","human-gut",NA,"digt04","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human-gut","terrestrial","human_host-associated"
"mgm4675808","human-associated habitat","feces","human-gut",NA,"digt11","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human-gut","terrestrial","human_host-associated"
"mgm4675809","human-associated habitat","feces","human-gut",NA,"digt44","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human-gut","terrestrial","human_host-associated"
"mgm4675810","human-associated habitat","feces","human-gut",NA,"digt23","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human-gut","terrestrial","human_host-associated"
"mgm4675811","human-associated habitat","feces","human-gut",NA,"digt18","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human-gut","terrestrial","human_host-associated"
"mgm4675812","human-associated habitat","feces","human-gut",NA,"digt21","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human-gut","terrestrial","human_host-associated"
"mgm4675813","human-associated habitat","feces","human-gut",NA,"digt37","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human-gut","terrestrial","human_host-associated"
"mgm4675814","human-associated habitat","feces","human-gut",NA,"digt36","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human-gut","terrestrial","human_host-associated"
"mgm4675815","human-associated habitat","feces","human-gut",NA,"digt26","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human-gut","terrestrial","human_host-associated"
"mgm4675816","human-associated habitat","feces","human-gut",NA,"digt31","Developing Infant Gut Timeseries","metagenome","WGS",NA,"Australia",-33.9495,151.2437,"Temperate broadleaf and mixed forest biome","mgp16084","host-associated","human-gut","terrestrial","human_host-associated"
