"samples","feature","material","env.package","metagenome_taxonomy","sample_name","project_name","investigation_type","sequence_type","continent","country","latitude","longitude","raw_biome","project_id","life_style","habitat","biosphere","ecosystem"
"mgm4573497","organic feature","coastal sea water","host-associated",NA,"9T1Wt1r9_merged","kelp fall 2012","metagenome","WGS",NA,"United States of America",32.731993,-117.211432,"marine environment","mgp5542","free-living","coastal_seawater","marine","saline_water"
"mgm4573676","organic feature","biofilm material","host-associated",NA,"13T3KSt3r3_merged","kelp fall 2012","metagenome","WGS",NA,"United States of America",32.731993,-117.211432,"marine environment","mgp5542","free-living","coastal_seawater","marine","saline_water"
"mgm4573677","organic feature","biofilm material","host-associated",NA,"14T4KSt4r3_merged","kelp fall 2012","metagenome","WGS",NA,"United States of America",32.731993,-117.211432,"marine environment","mgp5542","free-living","coastal_seawater","marine","saline_water"
"mgm4573950","organic feature","coastal sea water","host-associated",NA,"12T4Wt4r9_merged","kelp fall 2012","metagenome","WGS",NA,"United States of America",32.731993,-117.211432,"marine environment","mgp5542","free-living","coastal_seawater","marine","saline_water"
"mgm4762274","bay","water","host-associated",NA,"99RP","shark_metagenome_analysis_","metagenome","WGS",NA,"Mexico",27.7287166666667,-114.191733333333,"marine environment","mgp82106","free-living","coastal_seawater","marine","saline_water"
"mgm4762275","bay","water","host-associated",NA,"38HF2","shark_metagenome_analysis_","metagenome","WGS",NA,"Mexico",27.7743055555556,-114.246416666667,"marine environment","mgp82106","free-living","coastal_seawater","marine","saline_water"
"mgm4762276","bay","water","host-associated",NA,"16HF2","shark_metagenome_analysis_","metagenome","WGS",NA,"Mexico",27.7743055555556,-114.246416666667,"marine environment","mgp82106","free-living","coastal_seawater","marine","saline_water"
"mgm4762277","bay","water","host-associated",NA,"8HF","shark_metagenome_analysis_","metagenome","WGS",NA,"Mexico",27.7743055555556,-114.246416666667,"marine environment","mgp82106","free-living","coastal_seawater","marine","saline_water"
"mgm4762278","bay","water","host-associated",NA,"72RP","shark_metagenome_analysis_","metagenome","WGS",NA,"Mexico",27.7287166666667,-114.191733333333,"marine environment","mgp82106","free-living","coastal_seawater","marine","saline_water"
"mgm4762279","bay","water","host-associated",NA,"16HF","shark_metagenome_analysis_","metagenome","WGS",NA,"Mexico",27.7743055555556,-114.246416666667,"marine environment","mgp82106","free-living","coastal_seawater","marine","saline_water"
"mgm4762280","bay","water","host-associated",NA,"56RP","shark_metagenome_analysis_","metagenome","WGS",NA,"Mexico",27.7287166666667,-114.191733333333,"marine environment","mgp82106","free-living","coastal_seawater","marine","saline_water"
"mgm4762281","bay","water","host-associated",NA,"52RP","shark_metagenome_analysis_","metagenome","WGS",NA,"Mexico",27.7287166666667,-114.191733333333,"marine environment","mgp82106","free-living","coastal_seawater","marine","saline_water"
"mgm4762282","bay","water","host-associated",NA,"84RP2","shark_metagenome_analysis_","metagenome","WGS",NA,"Mexico",27.7287166666667,-114.191733333333,"marine environment","mgp82106","free-living","coastal_seawater","marine","saline_water"
"mgm4762283","bay","water","host-associated",NA,"42HF2","shark_metagenome_analysis_","metagenome","WGS",NA,"Mexico",27.7743055555556,-114.246416666667,"marine environment","mgp82106","free-living","coastal_seawater","marine","saline_water"
"mgm4762284","bay","water","host-associated",NA,"99RP2","shark_metagenome_analysis_","metagenome","WGS",NA,"Mexico",27.7287166666667,-114.191733333333,"marine environment","mgp82106","free-living","coastal_seawater","marine","saline_water"
"mgm4762285","bay","water","host-associated",NA,"55HF2","shark_metagenome_analysis_","metagenome","WGS",NA,"Mexico",27.7743055555556,-114.246416666667,"marine environment","mgp82106","free-living","coastal_seawater","marine","saline_water"
"mgm4762286","bay","water","host-associated",NA,"52RP2","shark_metagenome_analysis_","metagenome","WGS",NA,"Mexico",27.7287166666667,-114.191733333333,"marine environment","mgp82106","free-living","coastal_seawater","marine","saline_water"
"mgm4762287","bay","water","host-associated",NA,"82RP2","shark_metagenome_analysis_","metagenome","WGS",NA,"Mexico",27.7287166666667,-114.191733333333,"marine environment","mgp82106","free-living","coastal_seawater","marine","saline_water"
"mgm4762288","bay","water","host-associated",NA,"8HF2","shark_metagenome_analysis_","metagenome","WGS",NA,"Mexico",27.7743055555556,-114.246416666667,"marine environment","mgp82106","free-living","coastal_seawater","marine","saline_water"
"mgm4762289","bay","water","host-associated",NA,"82RP","shark_metagenome_analysis_","metagenome","WGS",NA,"Mexico",27.7287166666667,-114.191733333333,"marine environment","mgp82106","free-living","coastal_seawater","marine","saline_water"
"mgm4762290","bay","water","host-associated",NA,"50HF2","shark_metagenome_analysis_","metagenome","WGS",NA,"Mexico",27.7743055555556,-114.246416666667,"marine environment","mgp82106","free-living","coastal_seawater","marine","saline_water"
"mgm4762291","bay","water","host-associated",NA,"69RP","shark_metagenome_analysis_","metagenome","WGS",NA,"Mexico",27.7287166666667,-114.191733333333,"marine environment","mgp82106","free-living","coastal_seawater","marine","saline_water"
"mgm4762292","bay","water","host-associated",NA,"57HF2","shark_metagenome_analysis_","metagenome","WGS",NA,"Mexico",27.7743055555556,-114.246416666667,"marine environment","mgp82106","free-living","coastal_seawater","marine","saline_water"
"mgm4762293","bay","water","host-associated",NA,"70RP","shark_metagenome_analysis_","metagenome","WGS",NA,"Mexico",27.7287166666667,-114.191733333333,"marine environment","mgp82106","free-living","coastal_seawater","marine","saline_water"
"mgm4762294","bay","water","host-associated",NA,"29HF2","shark_metagenome_analysis_","metagenome","WGS",NA,"Mexico",27.7743055555556,-114.246416666667,"marine environment","mgp82106","free-living","coastal_seawater","marine","saline_water"
"mgm4762295","bay","water","host-associated",NA,"92RP2","shark_metagenome_analysis_","metagenome","WGS",NA,"Mexico",27.7287166666667,-114.191733333333,"marine environment","mgp82106","free-living","coastal_seawater","marine","saline_water"
"mgm4762296","bay","water","host-associated",NA,"56RP2","shark_metagenome_analysis_","metagenome","WGS",NA,"Mexico",27.7287166666667,-114.191733333333,"marine environment","mgp82106","free-living","coastal_seawater","marine","saline_water"
"mgm4762297","bay","water","host-associated",NA,"79RP2","shark_metagenome_analysis_","metagenome","WGS",NA,"Mexico",27.7287166666667,-114.191733333333,"marine environment","mgp82106","free-living","coastal_seawater","marine","saline_water"
"mgm4762298","bay","water","host-associated",NA,"70RP2","shark_metagenome_analysis_","metagenome","WGS",NA,"Mexico",27.7287166666667,-114.191733333333,"marine environment","mgp82106","free-living","coastal_seawater","marine","saline_water"
"mgm4762299","bay","water","host-associated",NA,"79RP","shark_metagenome_analysis_","metagenome","WGS",NA,"Mexico",27.7287166666667,-114.191733333333,"marine environment","mgp82106","free-living","coastal_seawater","marine","saline_water"
"mgm4762304","bay","water","host-associated",NA,"4HF2","shark_metagenome_analysis_","metagenome","WGS",NA,"Mexico",27.7743055555556,-114.246416666667,"marine environment","mgp82106","free-living","coastal_seawater","marine","saline_water"
"mgm4762307","bay","water","host-associated",NA,"42HF","shark_metagenome_analysis_","metagenome","WGS",NA,"Mexico",27.7743055555556,-114.246416666667,"marine environment","mgp82106","free-living","coastal_seawater","marine","saline_water"
"mgm4762308","bay","water","host-associated",NA,"57HF","shark_metagenome_analysis_","metagenome","WGS",NA,"Mexico",27.7743055555556,-114.246416666667,"marine environment","mgp82106","free-living","coastal_seawater","marine","saline_water"
"mgm4762309","bay","water","host-associated",NA,"84RP","shark_metagenome_analysis_","metagenome","WGS",NA,"Mexico",27.7287166666667,-114.191733333333,"marine environment","mgp82106","free-living","coastal_seawater","marine","saline_water"
"mgm4762310","bay","water","host-associated",NA,"69RP2","shark_metagenome_analysis_","metagenome","WGS",NA,"Mexico",27.7287166666667,-114.191733333333,"marine environment","mgp82106","free-living","coastal_seawater","marine","saline_water"
"mgm4762311","bay","water","host-associated",NA,"51RP2","shark_metagenome_analysis_","metagenome","WGS",NA,"Mexico",27.7287166666667,-114.191733333333,"marine environment","mgp82106","free-living","coastal_seawater","marine","saline_water"
"mgm4762312","bay","water","host-associated",NA,"99bRP","shark_metagenome_analysis_","metagenome","WGS",NA,"Mexico",27.7287166666667,-114.191733333333,"marine environment","mgp82106","free-living","coastal_seawater","marine","saline_water"
"mgm4762313","bay","water","host-associated",NA,"55HF","shark_metagenome_analysis_","metagenome","WGS",NA,"Mexico",27.7743055555556,-114.246416666667,"marine environment","mgp82106","free-living","coastal_seawater","marine","saline_water"
"mgm4762314","bay","water","host-associated",NA,"38HF","shark_metagenome_analysis_","metagenome","WGS",NA,"Mexico",27.7743055555556,-114.246416666667,"marine environment","mgp82106","free-living","coastal_seawater","marine","saline_water"
"mgm4762315","bay","water","host-associated",NA,"92RP","shark_metagenome_analysis_","metagenome","WGS",NA,"Mexico",27.7287166666667,-114.191733333333,"marine environment","mgp82106","free-living","coastal_seawater","marine","saline_water"
"mgm4762316","bay","water","host-associated",NA,"60HF","shark_metagenome_analysis_","metagenome","WGS",NA,"Mexico",27.7743055555556,-114.246416666667,"marine environment","mgp82106","free-living","coastal_seawater","marine","saline_water"
"mgm4762317","bay","water","host-associated",NA,"50HF","shark_metagenome_analysis_","metagenome","WGS",NA,"Mexico",27.7743055555556,-114.246416666667,"marine environment","mgp82106","free-living","coastal_seawater","marine","saline_water"
"mgm4762318","bay","water","host-associated",NA,"99bRP2","shark_metagenome_analysis_","metagenome","WGS",NA,"Mexico",27.7287166666667,-114.191733333333,"marine environment","mgp82106","free-living","coastal_seawater","marine","saline_water"
"mgm4762319","bay","water","host-associated",NA,"72RP2","shark_metagenome_analysis_","metagenome","WGS",NA,"Mexico",27.7287166666667,-114.191733333333,"marine environment","mgp82106","free-living","coastal_seawater","marine","saline_water"
"mgm4762320","bay","water","host-associated",NA,"60HF2","shark_metagenome_analysis_","metagenome","WGS",NA,"Mexico",27.7743055555556,-114.246416666667,"marine environment","mgp82106","free-living","coastal_seawater","marine","saline_water"
"mgm4762321","bay","water","host-associated",NA,"29HF","shark_metagenome_analysis_","metagenome","WGS",NA,"Mexico",27.7743055555556,-114.246416666667,"marine environment","mgp82106","free-living","coastal_seawater","marine","saline_water"
"mgm4762322","bay","water","host-associated",NA,"51RP","shark_metagenome_analysis_","metagenome","WGS",NA,"Mexico",27.7287166666667,-114.191733333333,"marine environment","mgp82106","free-living","coastal_seawater","marine","saline_water"
"mgm4768634","bay","water","host-associated",NA,"4HF","shark_metagenome_analysis_","metagenome","WGS",NA,"Mexico",27.7743055555556,-114.246416666667,"marine environment","mgp82106","free-living","coastal_seawater","marine","saline_water"
"mgm4768635","bay","water","host-associated",NA,"01Ar","shark_metagenome_analysis_","metagenome","WGS",NA,"Mexico",27.7743055555556,-114.246416666667,"marine environment","mgp82106","free-living","coastal_seawater","marine","saline_water"
"mgm4768636","bay","water","host-associated",NA,"01Ar2","shark_metagenome_analysis_","metagenome","WGS",NA,"Mexico",27.7743055555556,-114.246416666667,"marine environment","mgp82106","free-living","coastal_seawater","marine","saline_water"
"mgm4768637","bay","water","host-associated",NA,"01B","shark_metagenome_analysis_","metagenome","WGS",NA,"Mexico",27.7743055555556,-114.246416666667,"marine environment","mgp82106","free-living","coastal_seawater","marine","saline_water"
"mgm4768638","bay","water","host-associated",NA,"01A2","shark_metagenome_analysis_","metagenome","WGS",NA,"Mexico",27.7743055555556,-114.246416666667,"marine environment","mgp82106","free-living","coastal_seawater","marine","saline_water"
"mgm4768639","bay","water","host-associated",NA,"01A","shark_metagenome_analysis_","metagenome","WGS",NA,"Mexico",27.7743055555556,-114.246416666667,"marine environment","mgp82106","free-living","coastal_seawater","marine","saline_water"
"mgm4768640","bay","water","host-associated",NA,"01Br2","shark_metagenome_analysis_","metagenome","WGS",NA,"Mexico",27.7743055555556,-114.246416666667,"marine environment","mgp82106","free-living","coastal_seawater","marine","saline_water"
"mgm4768641","bay","water","host-associated",NA,"01Br","shark_metagenome_analysis_","metagenome","WGS",NA,"Mexico",27.7743055555556,-114.246416666667,"marine environment","mgp82106","free-living","coastal_seawater","marine","saline_water"
"mgm4768642","bay","water","host-associated",NA,"01B2","shark_metagenome_analysis_","metagenome","WGS",NA,"Mexico",27.7743055555556,-114.246416666667,"marine environment","mgp82106","free-living","coastal_seawater","marine","saline_water"
