samples,feature,material,env.package,metagenome_taxonomy,sample_name,project_name,investigation_type,sequence_type,continent,country,latitude,longitude,raw_biome,project_id,life_style,habitat,biosphere,ecosystem
mgm4664863,area of mixed forest,surface soil,soil,soil,HARV.004.xx.Mineral.x.x.20130709.join,NEON Soil Metagenomes,metagenome,WGS,NA,USA,42.427095,-72.229723,temperate woodland biome,mgp13948,free-living,forest_soil,terrestrial,soil
mgm4664868,area of deciduous forest,surface soil,soil,soil,HARV.001.xx.xx.Mineral.x.x.20131122.join,NEON Soil Metagenomes,metagenome,WGS,NA,USA,42.42427,-72.258289,temperate woodland biome,mgp13948,free-living,forest_soil,terrestrial,soil
mgm4664869,area of evergreen forest,surface soil,soil,soil,HARV.013.05.15.Organic.31.27.20131122.join,NEON Soil Metagenomes,metagenome,WGS,NA,USA,42.39236,-72.25444,temperate woodland biome,mgp13948,free-living,forest_soil,terrestrial,soil
mgm4664873,area of mixed forest,surface soil,soil,soil,HARV.004.51.Mineral.34.37.20130709.join,NEON Soil Metagenomes,metagenome,WGS,NA,USA,42.42724,-72.22955,temperate woodland biome,mgp13948,free-living,forest_soil,terrestrial,soil
mgm4664876,area of mixed forest,surface soil,soil,soil,HARV.004.xx.xx.Organic.x.x.20131122.join,NEON Soil Metagenomes,metagenome,WGS,NA,USA,42.427095,-72.229723,temperate woodland biome,mgp13948,free-living,forest_soil,terrestrial,soil
mgm4664881,area of mixed forest,surface soil,soil,soil,HARV.004.05.11.Organic.31.8.20131122.join,NEON Soil Metagenomes,metagenome,WGS,NA,USA,42.42698,-72.22959,temperate woodland biome,mgp13948,free-living,forest_soil,terrestrial,soil
mgm4664888,area of deciduous forest,surface soil,soil,soil,HARV.001.23.Organic.22.2.20130709.join,NEON Soil Metagenomes,metagenome,WGS,NA,USA,42.42411,-72.25827,temperate woodland biome,mgp13948,free-living,forest_soil,terrestrial,soil
mgm4664892,area of deciduous forest,surface soil,soil,soil,HARV.001.05.04.Mineral.13.7.20131122.join,NEON Soil Metagenomes,metagenome,WGS,NA,USA,42.42416,-72.25838,temperate woodland biome,mgp13948,free-living,forest_soil,terrestrial,soil
mgm4664893,area of deciduous forest,surface soil,soil,soil,HARV.001.xx.Mineral.x.x.2013070x.join,NEON Soil Metagenomes,metagenome,WGS,NA,USA,42.42427,-72.258289,temperate woodland biome,mgp13948,free-living,forest_soil,terrestrial,soil
mgm4664902,area of evergreen forest,surface soil,soil,soil,HARV.013.xx.Mineral.x.x.20130708.join,NEON Soil Metagenomes,metagenome,WGS,NA,USA,42.392303,-72.25458,temperate woodland biome,mgp13948,free-living,forest_soil,terrestrial,soil
mgm4664903,area of woody wetland,surface soil,soil,soil,HARV.016.xx.Mineral.x.x.2013070x.join,NEON Soil Metagenomes,metagenome,WGS,NA,USA,42.458487,-72.231987,temperate woodland biome,mgp13948,free-living,forest_soil,terrestrial,soil
mgm4664909,area of deciduous forest,surface soil,soil,soil,HARV.001.50.Mineral.25.38.20130709.join,NEON Soil Metagenomes,metagenome,WGS,NA,USA,42.42443,-72.25822,temperate woodland biome,mgp13948,free-living,forest_soil,terrestrial,soil
mgm4664911,area of mixed forest,surface soil,soil,soil,HARV.004.48.Organic.5.35.20130709.join,NEON Soil Metagenomes,metagenome,WGS,NA,USA,42.42723,-72.2299,temperate woodland biome,mgp13948,free-living,forest_soil,terrestrial,soil
mgm4664916,area of deciduous forest,surface soil,soil,soil,HARV.001.05.05.Organic.30.7.20131122.join,NEON Soil Metagenomes,metagenome,WGS,NA,USA,42.42415,-72.25817,temperate woodland biome,mgp13948,free-living,forest_soil,terrestrial,soil
mgm4664928,area of evergreen forest,surface soil,soil,soil,HARV.013.xx.xx.Organic.x.x.20131122.join,NEON Soil Metagenomes,metagenome,WGS,NA,USA,42.392303,-72.25458,temperate woodland biome,mgp13948,free-living,forest_soil,terrestrial,soil
mgm4688630,organic feature,pomaceous fruit product,plant-associated,NA,DNA14023_013_L1_AGTTCC_L008_R1_001,Pinova3,metagenome,WGS,NA,Italy,41.89193,12.51133,temperate woodland biome,mgp17155,host-associated,plant-associated,terrestrial,plant_host-associated
mgm4688631,organic feature,pomaceous fruit product,plant-associated,NA,DNA14023_014_L1_GTGGCC_L008_R1_001,Pinova3,metagenome,WGS,NA,Italy,41.89193,12.51133,temperate woodland biome,mgp17155,host-associated,plant-associated,terrestrial,plant_host-associated
mgm4688632,organic feature,pomaceous fruit product,plant-associated,NA,DNA14023_011_L1_CTTGTA_L008_R1_001,Pinova3,metagenome,WGS,NA,Italy,41.89193,12.51133,temperate woodland biome,mgp17155,host-associated,plant-associated,terrestrial,plant_host-associated
mgm4688633,organic feature,pomaceous fruit product,plant-associated,NA,DNA14023_012_L1_AGTCAA_L008_R1_001,Pinova3,metagenome,WGS,NA,Italy,41.89193,12.51133,temperate woodland biome,mgp17155,host-associated,plant-associated,terrestrial,plant_host-associated
