samples,feature,material,env.package,metagenome_taxonomy,sample_name,project_name,investigation_type,sequence_type,continent,country,latitude,longitude,raw_biome,project_id,life_style,habitat,biosphere,ecosystem
mgm4532702,Zoological garden,compost,built environment,NA,ZC3DAY99IQMSIPER01R1,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4533994,Zoological garden,compost,built environment,NA,ZC3DAY78IQMSIPER01R1,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4533995,Zoological garden,compost,built environment,NA,ZC3DAY30IQMSIPER01R2,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4533996,Zoological garden,compost,built environment,NA,ZC3DAY30IQMSIPER01R1,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4533997,Zoological garden,compost,built environment,NA,ZC3DAY78IQMSIPER01R2,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4533998,Zoological garden,compost,built environment,NA,ZC3DAY64IQMSIPER01R1,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4533999,Zoological garden,compost,built environment,NA,ZC3DAY01IQMSIPER01R1,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4534000,Zoological garden,compost,built environment,NA,ZC3DAY01IQMSIPER01R2,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4534001,Zoological garden,compost,built environment,NA,ZC3DAY64IQMSIPER01R2,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4538733,Zoological garden,compost,built environment,NA,ZC4DAY00IQMSIPER01R1,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4538734,Zoological garden,compost,built environment,NA,ZC4DAY15IQMSIPER01R1,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4538735,Zoological garden,compost,built environment,NA,ZC4DAY01IQMSIPER01R2,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4538736,Zoological garden,compost,built environment,NA,ZC4DAY01IQMSIPER01R1,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4538737,Zoological garden,compost,built environment,NA,ZC4DAY07IQMSIPER01R1,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4538738,Zoological garden,compost,built environment,NA,ZC4DAY15IQMSIPER01R2,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4538739,Zoological garden,compost,built environment,NA,ZC4DAY00IQMSIPER01R2,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4538740,Zoological garden,compost,built environment,NA,ZC4DAY03IQMSIPER01R2,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4538741,Zoological garden,compost,built environment,NA,ZC4DAY30IQMSIPER01R1,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4538742,Zoological garden,compost,built environment,NA,ZC4DAY03IQMSIPER01R1,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4538743,Zoological garden,compost,built environment,NA,ZC4DAY30IQMSIPER01R2,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4544124,Zoological garden,compost,built environment,NA,ZC4DAY01IQMSIPER02R1,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4544125,Zoological garden,compost,built environment,NA,ZC4DAY01IQMSIPER02R2,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4544126,Zoological garden,compost,built environment,NA,ZC4DAY03IQMSIPER02R1,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4544127,Zoological garden,compost,built environment,NA,ZC4DAY03IQMSIPER02R2,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4544129,Zoological garden,compost,built environment,NA,ZC4DAY07IQMSIPER02R2,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4544130,Zoological garden,compost,built environment,NA,ZC4DAY15IQMSIPER02R1,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4544131,Zoological garden,compost,built environment,NA,ZC4DAY15IQMSIPER02R2,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4544132,Zoological garden,compost,built environment,NA,ZC4DAY30IQMSIPER02R1,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4544133,Zoological garden,compost,built environment,NA,ZC4DAY30IQMSIPER02R2,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4544134,Zoological garden,compost,built environment,NA,ZC4DAY64IQMSIPER01R1,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4544135,Zoological garden,compost,built environment,NA,ZC4DAY64IQMSIPER01R2,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4544136,Zoological garden,compost,built environment,NA,ZC4DAY67IQMSIPER01R1,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4544137,Zoological garden,compost,built environment,NA,ZC4DAY67IQMSIPER01R2,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4549525,Zoological garden,compost,built environment,NA,ZC4DAY01IQMSIPER00R1,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4549527,Zoological garden,compost,built environment,NA,ZC4DAY03IQMSIPER00R1,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4549528,Zoological garden,compost,built environment,NA,ZC4DAY03IQMSIPER00R2,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4549529,Zoological garden,compost,built environment,NA,ZC4DAY07IQMSIPER00R1,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4549530,Zoological garden,compost,built environment,NA,ZC4DAY07IQMSIPER00R2,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4549531,Zoological garden,compost,built environment,NA,ZC4DAY15IQMSIPER00R1,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4549532,Zoological garden,compost,built environment,NA,ZC4DAY15IQMSIPER00R2,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4549533,Zoological garden,compost,built environment,NA,ZC4DAY30IQMSIPER00R1,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4549534,Zoological garden,compost,built environment,NA,ZC4DAY30IQMSIPER00R2,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4556395,zoological garden,compost,built environment,NA,ZC4DAY01IQMSIPER00R1,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4556396,zoological garden,compost,built environment,NA,ZC4DAY01IQMSIPER00R2,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4556397,zoological garden,compost,built environment,NA,ZC4DAY03IQMSIPER00R1,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4556398,zoological garden,compost,built environment,NA,ZC4DAY03IQMSIPER00R2,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4556399,zoological garden,compost,built environment,NA,ZC4DAY15IQMSIPER00R1,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4556400,zoological garden,compost,built environment,NA,ZC4DAY15IQMSIPER00R2,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4556401,zoological garden,compost,built environment,NA,ZC4DAY30IQMSIPER00R1,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4556403,zoological garden,compost,built environment,NA,ZC4DAY64IQMSIPER00R1,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4556404,zoological garden,compost,built environment,NA,ZC4DAY64IQMSIPER00R2,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4556405,zoological garden,compost,built environment,NA,ZC4DAY67IQMSIPER00R1,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4556406,zoological garden,compost,built environment,NA,ZC4DAY67IQMSIPER00R2,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4556407,zoological garden,compost,built environment,NA,ZC4DAY78IQMSIPER00R1,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4556408,zoological garden,compost,built environment,NA,ZC4DAY78IQMSIPER00R2,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4556409,zoological garden,compost,built environment,NA,ZC4DAY99IQMSIPER00R1,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4556410,zoological garden,compost,built environment,NA,ZC4DAY99IQMSIPER00R2,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4565311,zoological garden,compost,built environment,NA,ZC4DAY78IQMSIPER00R1,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4565312,zoological garden,compost,built environment,NA,ZC4DAY78IQMSIPER00R2,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4565313,zoological garden,compost,built environment,NA,ZC4DAY99IQMSIPER00R1,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4565314,zoological garden,compost,built environment,NA,ZC4DAY99IQMSIPER00R2,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4570097,zoological garden,compost,built environment,NA,ZCTH0001IQMSIPER00R2,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4570098,zoological garden,compost,built environment,NA,ZCTH0002IQMSIPER01R1,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4570099,zoological garden,compost,built environment,NA,ZCTH0002IQMSIPER01R2,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4577137,zoological garden,compost,built environment,NA,ZC4DAY15IQMSIPERXXR2,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4587453,zoological garden,compost,built environment,NA,D15mRNA_S4_L001_R1_001,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4587455,zoological garden,compost,built environment,NA,D1mRNA_S1_L001_R1_001,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4587458,zoological garden,compost,built environment,NA,D3mRNA_S2_L001_R2_001,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4587459,zoological garden,compost,built environment,NA,D64mRNA_S5_L001_R1_001,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4587460,zoological garden,compost,built environment,NA,D64mRNA_S5_L001_R2_001,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4587461,zoological garden,compost,built environment,NA,D78mRNA_S6_L001_R1_001,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-45.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4587462,zoological garden,compost,built environment,NA,D78mRNA_S6_L001_R2_001,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-44.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4587463,zoological garden,compost,built environment,NA,D7mRNA_S3_L001_R1_001,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4587464,zoological garden,compost,built environment,NA,D7mRNA_S3_L001_R2_001,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4587465,zoological garden,compost,built environment,NA,ZC3DAY01IQ454TIR00R0,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4587466,zoological garden,compost,built environment,NA,ZC3DAY30IQ454TIR00R0,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4587467,zoological garden,compost,built environment,NA,ZC3DAY64IQ454TIR00R0,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4587468,zoological garden,compost,built environment,NA,ZC3DAY78IQ454TIR00R0,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4587469,zoological garden,compost,built environment,NA,ZC3DAY99IQ454TIR00R0,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4604926,zoological garden,compost,built environment,NA,ZC4RNAD07MHSIPER1,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4604927,zoological garden,compost,built environment,NA,ZC4RNAD07MHSIPER2,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4604929,zoological garden,compost,built environment,NA,ZC4RNAD15MHSIPER2,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
mgm4604932,zoological garden,compost,built environment,NA,ZC4RNAD64MHSIPER1,Sao Paulo Zoo Composting Study,metagenome,WGS,south america,Brazil,-23.651079,-46.620668,Subtropical and temperate rainforests or woodlands,mgp5435,free-living,compost,terrestrial,soil
